"","faixa_etaria","uf","idade","analfabeto","trabalha","carteira_assinada","responsavel","ensino_medio","ocupacao","salario","motivo_indisp_14","motivo_indisp","horas_trabalho","ano","setor_privado","setor_domestico","setor_publico","setor_empregador","setor_conta_propria","setor_auxiliar_familiar","motivo_dependente","motivo_estudo","motivo_pcd","motivo_idade","motivo_vontade"
"12","menor",25,8.02374681564092,0.207035457747068,0.0247682939528969,0,0.0019387956138915,0.000450686774087324,3.79211385907606,358.2724067545,NA,2.54819375834055,21.6726551563229,2022,0.26644890340644,0.171138590760616,0,0,0.191087260849277,0.371325244983668,1,1,1,1,1
"13","menor",26,8.10961145524108,0.202138856833948,0.0293492192610437,0,0.00292144979970476,0.000471376694420213,2.75883062746819,444.760047281324,NA,2.49201164320329,27.3245941202282,2022,0.431548924967091,0.148804300131637,0.106954804738921,0,0.16734313295305,0.145348837209302,1,1,1,1,1
"14","menor",27,8.04980135581835,0.233101823930115,0.0323505765746307,0.0852366765971533,0.00110922557494122,0.000579302551470635,2.39063809409793,540.880475129918,NA,2.64247499418469,25.3925535735664,2022,0.656530587812762,0.0433377229737819,0.023464623488567,0,0.0829642044774333,0.193702861247456,1,1,1,1,1
"15","menor",28,8.24603783378037,0.253978502964912,0.0547843395210962,0.0932375161230883,0.00164744645799012,0,3.53215560003481,390.420077220077,NA,2.69220311797039,23.1704812461927,2022,0.413366982856148,0.0212340092246106,0.0376816639108868,0.0133147680793665,0.176398920894613,0.338003655034375,1,1,1,1,1
"16","menor",29,8.33793111136193,0.203564465651307,0.0623918316997398,0,0.000951158710849703,0.000372308121893987,2.97052975137478,386.857689557201,NA,2.86926500875469,21.9927730009188,2022,0.520631916731806,0.0584879527159529,0.0265218524156279,0,0.112793296855501,0.281564981281112,1,1,1,1,1
"17","menor",31,7.97493999602415,0.162649428470415,0.0845337051412027,0.15626335432039,0.00163721397407326,0.00013484309331866,2.29166710947214,724.656432000998,NA,2.56945542508246,25.2650881537137,2022,0.641348820897584,0.0732010584822045,0.0315100375144797,0,0.11425443956768,0.139685643538051,1,1,1,1,1
"18","menor",32,7.93184052294878,0.181380334564056,0.0792390077564056,0.227500212062092,0.00114632787457995,0.000343286176911721,2.71784570596798,730.650499286733,NA,2.59655959634148,23.658864628821,2022,0.533449781659389,0.0261426491994178,0.126812227074236,0,0.129898107714702,0.183697234352256,1,1,1,1,1
"19","menor",33,8.16479060463466,0.131487614470458,0.0300469778129828,0.0977612320873068,0.000968666554628125,0.000588675970312391,2.23269475417197,680.118431672401,NA,2.56538704096533,22.9569333233555,2022,0.676307715333383,0.042280924942004,0.0151163660854599,0.0241712190376412,0.122951433061438,0.119172341540073,1,1,1,1,1
"20","menor",35,8.04860840580444,0.169641307549281,0.0648030367500504,0.206578358542916,0.00175498904669599,0,1.94126778783959,780.600400558634,NA,2.83929872561209,26.6625197642662,2022,0.741282161851373,0.0335633175219204,0.0281586890901251,0,0.133592065545494,0.0634037659910881,1,1,1,1,1
"21","menor",41,7.89082586574709,0.146788207358934,0.0797421915944647,0.299674629439083,0.0019216305034822,0.000587580355910419,2.57829274425982,756.308373445906,NA,2.83865249204607,22.7275663965027,2022,0.621602800936225,0.0328065458343811,0.0411629301506857,0,0.058978277269474,0.245449445809235,1,1,1,1,1
"22","menor",42,7.73226641392424,0.149311718704225,0.123210616851875,0.506362760408014,0.000924652943765206,0.000228335682749541,2.05183269326227,819.948571102943,NA,2.70594575257524,25.2917156516968,2022,0.711968022572302,0.0347205893878831,0.0396060297306476,0,0.130626747132743,0.0830786111764245,1,1,1,1,1
"23","menor",43,8.05335788102012,0.174078549496223,0.0867457383592862,0.439887090270177,0.00132100781644909,0,2.72450969362883,837.114767215082,NA,2.61362621337101,24.9625754678067,2022,0.612648591892601,0.00530618367270409,0.0329995875051562,0,0.0920238497018787,0.25702178722766,1,1,1,1,1
"24","menor",50,7.69136905535632,0.181473608623454,0.105347638759821,0.272999539241284,0.00335227482633164,0,1.4529474812433,906.518543696654,NA,2.71730124284869,30.1471954269382,2022,0.809646302250804,0.120828867452662,0,0,0.0155055376920329,0.0540192926045016,1,1,1,1,1
"25","menor",51,7.69674731836734,0.192511025200025,0.138172006242112,0.174483541430193,0.00129221531238759,0.00127556803583681,1.98317799499886,893.516589522862,NA,2.64152217968926,28.093960748655,2022,0.673183299234675,0.115329241494279,0.045957414563916,0,0.0517162991588997,0.113813745548231,1,1,1,1,1
"26","menor",52,8.08826084458689,0.164589767790618,0.117510490039188,0.148390616475723,0.00152446012814286,0.000438764158534659,1.75773046713518,815.564330326162,NA,2.66289644631257,26.2712277800744,2022,0.781107895824721,0.0436750723439438,0.0466308391897478,0,0.0221372467961968,0.106448945845391,1,1,1,1,1
"27","menor",53,8.26977126118441,0.129487329892069,0.0434041764399735,0.204696499778467,0.000322073621771112,0.00077905032848428,2.8318293683347,745.467466835123,NA,2.52751980093923,23.2190319934372,2022,0.492616899097621,0.0828547990155866,0.0417008476893629,0,0.24856439704676,0.13426305715067,NA,1,1,1,1
"28","16 e 17 anos",11,17.50001667278,0.00228417086264964,0.313264863783387,0.440197368421053,0.0393811064056821,0.191736970222415,2.23352680095596,1111.31247006227,NA,2.51887449505502,36.3714578354387,2022,0.654489586889723,0.0583817002389894,0.028483636540994,0,0.175047554016485,0.0835975223138077,1,1,1,1,1
"29","16 e 17 anos",12,17.5296593724811,0.0148072961757769,0.122249753709287,0.370607919687674,0.0576768068782279,0.256590142400812,2.55001859427296,978.523735235124,NA,2.63961965134707,34.4648568240982,2022,0.583674228337672,0.0738192636667906,0.0297508367422834,0,0.147080699144663,0.165674972108591,1,1,1,1,1
"30","16 e 17 anos",13,17.5214717782318,0.00839242078275848,0.159863264297827,0.321434019832189,0.0351854077367838,0.262228097584425,3.5918001791223,885.600757392636,NA,2.58996228845694,30.8423226191661,2022,0.376281222012141,0.0435864265101005,0.0773957607722161,0,0.120260722459946,0.382475868245597,1,1,1,1,1
"31","16 e 17 anos",14,17.5036419296949,0.00337802174601499,0.0913121503219677,0.133555133079848,0.0414863295682466,0.158344769344453,2.23790613718412,811.885920577617,NA,2.69683197433498,30.0660649819495,2022,0.567509025270758,0.107942238267148,0.084115523465704,0,0.24043321299639,0,1,1,1,1,1
"32","16 e 17 anos",15,17.5083464870942,0.00886601333166782,0.224381394715027,0.122698686593557,0.0287414405923167,0.180119462645212,2.65660877659825,767.219655911995,NA,2.88474683975217,31.4374665024306,2022,0.571437974255061,0.0608268845614992,0.0270895431166609,0.00554766762888924,0.150529849272691,0.184568081165198,1,1,1,1,1
"33","16 e 17 anos",16,17.526254564255,0,0.189226742495234,0.299972803916236,0.0337674087956829,0.204672504604647,3.18499003133011,805.940353833193,NA,2.29211643956822,32.2977784107092,2022,0.379948732554828,0.0623753916263173,0.13144403303902,0,0.271432640273426,0.154799202506408,1,1,1,1,1
"34","16 e 17 anos",17,17.4265794392523,0.0148971962616822,0.272392523364486,0.181079433872825,0.059607476635514,0.256056074766355,1.83957892327936,1083.9263803681,NA,2.82469316724675,35.590365581555,2022,0.699525144459065,0.120487442073345,0.0248297957549059,0,0.106356198867212,0.0488014188454717,1,1,1,1,1
"35","16 e 17 anos",21,17.487013161069,0.00820604329329233,0.155305974750047,0.105164386164956,0.0432396830927938,0.217925398910201,2.365950061006,686.33753332675,NA,3.19467306001409,30.686326064168,2022,0.597807221047928,0.111082469797735,0.0145211458816656,0.00589438229279442,0.145331752332835,0.125363028647042,1,1,1,1,1
"36","16 e 17 anos",22,17.4836974520056,0.0160265738055335,0.109516593575321,0.196639566395664,0.0160968217808865,0.236795889489899,3.33824240795485,663.0624112356,NA,3.00424146774512,25.8879871002419,2022,0.447621607094867,0.0482128460091373,0.0148884708411717,0.0156409567320613,0.154850846546627,0.318785272776135,1,1,1,1,1
"37","16 e 17 anos",23,17.4864464246752,0.0126860218256373,0.184832186407982,0.201803229536985,0.0513986486252481,0.283231108632937,2.31485307070222,687.856666786111,NA,2.80037871634047,32.0678036672272,2022,0.625478421010489,0.0448554728160781,0.0774281367603491,0,0.146048522699976,0.106189446713108,1,1,1,1,1
"38","16 e 17 anos",24,17.4858100265828,0.0018439477329739,0.131201093264443,0.311834520176331,0.0298869294994197,0.193839155340896,1.96816684961581,729.931322674419,NA,2.89332706766917,28.7330406147091,2022,0.718331503841932,0.0457738748627881,0.0574643249176729,0,0.0846871569703622,0.0937431394072448,1,1,1,1,1
"39","16 e 17 anos",25,17.4956008925725,0.004901179470832,0.147242588460312,0.150526673462453,0.044110615237488,0.212910423971948,2.31005747126437,755.012344511186,NA,2.72482542252808,32.2067323481117,2022,0.647331691297209,0.0278735632183908,0.0671182266009852,0,0.140435139573071,0.117241379310345,1,1,1,1,1
"40","16 e 17 anos",26,17.4943221133751,0.0109272535045539,0.128053642242212,0.273355648080115,0.0525604054780278,0.242640524620567,2.26816707218167,685.330254142679,NA,2.65292140834802,30.18100162206,2022,0.586050283860503,0.089132197891322,0.0908759124087591,0,0.17242497972425,0.0615166261151663,1,1,1,1,1
"41","16 e 17 anos",27,17.5492622329361,0.0114407356286086,0.136025194891036,0.20771087973442,0.0418845622970898,0.236153502206497,2.41900706161393,777.485132634176,NA,2.9896292700031,31.082367527357,2022,0.606759743410059,0.0540671661905019,0.053635922591774,0,0.170017788798448,0.115519379009218,1,1,1,1,1
"42","16 e 17 anos",28,17.549079431878,0.0056286165176223,0.173277222514466,0.173244316741317,0.0510520778537612,0.163413992635455,2.38023040649436,810.815202962342,NA,2.97004062288422,29.5841938757238,2022,0.666567181997254,0.00871485704053005,0.0310392168566824,0.0206530173700233,0.117650570047156,0.155375156688354,1,1,1,1,1
"43","16 e 17 anos",29,17.4819667982258,0.0184597326491385,0.219527041621123,0.113973160992879,0.0358416839569847,0.171406504650387,2.28551200164437,642.594543986227,NA,3.06503469592959,29.6579778770831,2022,0.62310345090098,0.0942012987507327,0.0329331516401867,0,0.123366093927236,0.126396004780864,1,1,1,1,1
"44","16 e 17 anos",31,17.485771156343,0.00601183168892055,0.346298345146498,0.504858499901049,0.0344644670435428,0.234338504855775,1.68866416473133,977.985246661679,NA,2.52483382539978,33.2549690417817,2022,0.773524583453619,0.0697540146582962,0.0305144191617799,0,0.0731536018820528,0.0530533808442524,1,1,1,1,1
"45","16 e 17 anos",32,17.4805741243329,0.00262290304366041,0.240141345330686,0.509536899978854,0.0365931403799567,0.177018633540373,2.14028555703047,1066.18181818182,NA,2.66801496304857,35.1576391362062,2022,0.674361381811118,0.0736879593356428,0.0174830834979117,0.00521254896882183,0.130281348139994,0.0989736782465115,1,1,1,1,1
"46","16 e 17 anos",33,17.5293539943644,0.00616259673970324,0.141879091158525,0.331102640611256,0.0453223059870825,0.247342244056252,2.06929762146778,1029.27792555043,NA,2.54055637171219,33.1342371416955,2022,0.702391238056516,0.0241283797519821,0.0365165684082131,0,0.212682964017077,0.0242808497662126,1,1,1,1,1
"47","16 e 17 anos",35,17.523603565852,0.00623325700773732,0.33895216097883,0.525933181682034,0.0485124823112521,0.357832353073228,1.6732533989643,1154.18087243711,NA,2.86243971616043,34.7669582243042,2022,0.823272155025709,0.0127998682501052,0.0115807242584494,0.00110706508810774,0.122230049955168,0.0290101374224597,1,1,1,1,1
"48","16 e 17 anos",41,17.4723890730342,0.00838141206188073,0.406556298066375,0.55552748146452,0.0703837008663065,0.372440660076965,1.63488773267299,1195.42203316821,NA,2.87552914509756,34.7515928883448,2022,0.777211262903091,0.0300144681561448,0.0964497370690854,0.00444478450794357,0.0607592999638296,0.0311204473999054,1,1,1,1,1
"49","16 e 17 anos",42,17.5216655072182,0.00331656177702998,0.474564937201038,0.721672423383915,0.0394212464879498,0.212270739296673,1.75910080393129,1446.1551482854,NA,2.66457605985037,36.0882061340173,2022,0.777722697588206,0.0204970148932043,0.0465008513481475,0.00887988447528935,0.113035325559842,0.0333642261353105,1,1,1,1,1
"50","16 e 17 anos",43,17.5122594113981,0.00470476033132327,0.387791653837778,0.550101636888841,0.043011196803917,0.186174087396649,2.04333273410548,1084.61893960073,NA,2.63462690381682,32.2391432753794,2022,0.680303380501126,0.0197659587217614,0.131924291841085,0,0.0803136529785904,0.0876927159574377,1,1,1,1,1
"51","16 e 17 anos",50,17.508833827094,0.00782386210611366,0.302545111769459,0.462328113063407,0.0385402639375168,0.251844869377862,1.61192880369673,1337.73835031792,NA,2.56717467760844,37.6829967482458,2022,0.781619031319528,0.0501454732158138,0.0643505048776314,0,0.0863426322094814,0.0175423583775458,1,1,1,1,1
"52","16 e 17 anos",51,17.5322084921901,0.00331683926849273,0.468981243634463,0.494691963334044,0.0949264977602322,0.257703990121587,1.73901515151515,1264.25009105478,NA,3.01107835961147,35.6603535353535,2022,0.747258297258297,0.0715007215007215,0.0317640692640693,0.00344516594516595,0.136507936507936,0.00952380952380952,1,1,1,1,1
"53","16 e 17 anos",52,17.463362216473,0.0037507015454533,0.364949648428766,0.409352857817667,0.0598697749122783,0.258907916170452,1.82026060154224,1123.22590241967,NA,2.48428305632461,35.0966072839355,2022,0.741245590804393,0.0599539329468449,0.0357075298490024,0.00716598604635636,0.11224115100869,0.0436858093447129,1,1,1,1,1
"54","16 e 17 anos",53,17.5085931925966,0,0.243284928862215,0.342461233916199,0.0487577118395098,0.291570487262349,2.27424445671901,1097.00020293855,NA,2.28646289873852,32.5818669612562,2022,0.626765564586128,0.0142428785607196,0.101949025487256,0,0.229109129645703,0.0279334017201925,1,1,1,1,1
"55","18 a 20 anos",11,20.022500526205,0.0021469164386445,0.529541149231741,0.641556311958061,0.235087350031572,0.64906335508314,1.99768655717645,1330.17538261538,NA,2.49277767198934,40.0387358277728,2022,0.70330573772059,0.0146454314284075,0.0872416496185687,0,0.165478079651263,0.0293291015811713,1,1,1,1,1
"56","18 a 20 anos",12,19.9627321476635,0.00784695335307149,0.347170748876788,0.332154625090412,0.156566388538065,0.579183834033831,2.55950920245399,1312.58453339381,NA,3.07175508492346,37.7756201653774,2022,0.522592691384369,0.0179247799413177,0.177700720192051,0,0.222726060282742,0.0590557481995199,1,1,1,1,1
"57","18 a 20 anos",13,20.0173433041015,0.00666986064532256,0.350786343658217,0.442721345439035,0.111558731018393,0.677717832816048,2.70566001626716,1096.14622469451,NA,2.87705993316289,36.3772833835702,2022,0.523419932060667,0.0536720731065499,0.0962346299220133,0,0.173848141237261,0.152825223673508,1,1,1,1,1
"58","18 a 20 anos",14,20.0884952854898,0.0104112100576218,0.467391304347826,0.443859649122807,0.135869565217391,0.663338135149293,2.07109679816684,1229.04296033456,NA,2.5342718670667,40.1049730600111,2022,0.661299312565802,0.0232860593299065,0.11822629590636,0,0.174583513965442,0.022604818232489,1,1,1,1,1
"59","18 a 20 anos",15,19.9557447570076,0.0151926195428464,0.426340566978696,0.242848916580938,0.0947001525591303,0.594341125707414,2.5049626345351,988.116544682562,NA,3.01041284613974,34.5214759682426,2022,0.590331173288549,0.0245606158070379,0.074584144609314,0.00448558267244022,0.212415436621178,0.0936230470014808,1,1,1,1,1
"60","18 a 20 anos",16,20.0299369042825,0.00609861342845636,0.327253897934526,0.340054995417049,0.0999942465911052,0.620792819745699,2.77601623786275,1079.02143019554,NA,2.71847920277296,35.6618026221954,2022,0.488287892917878,0.0272093916287235,0.112074167535246,0,0.337484228427231,0.0349443194909211,1,1,1,1,1
"61","18 a 20 anos",17,20.0020876583238,0.00901541834806746,0.505329943318327,0.46638251065585,0.220580345688227,0.678932145273028,2.0731341987583,1273.19197396963,NA,3.11469258723077,39.3810836625711,2022,0.621434463595711,0.0734815265054487,0.115920635609777,0.00336473755047106,0.171275995311075,0.014522641427517,1,1,1,1,1
"62","18 a 20 anos",21,20.0094909598537,0.0196223277709586,0.37040022695163,0.253115588758922,0.158307188018752,0.632518123829078,2.06733617419321,954.751937879076,NA,3.40804580143343,35.8712259003274,2022,0.635315439380554,0.0952943927662007,0.0684469677285247,0.00526814945694538,0.15903185573975,0.0366431949280258,1,1,1,1,1
"63","18 a 20 anos",22,19.9859727718139,0.00979259326202449,0.357613628294591,0.332476172983122,0.099249256034032,0.671589860115032,2.38875681317407,857.643059995781,NA,3.63740537640818,31.2604516989447,2022,0.609605125826279,0.0284558738258147,0.0800620433723762,0.0167575089875913,0.175692914298968,0.0894265336889714,1,1,1,NA,1
"64","18 a 20 anos",23,19.9972765600241,0.0112686750169773,0.407648268316608,0.392166386999912,0.140878480344073,0.707094620086018,1.95383373356439,1396.73816229775,NA,3.16332515878912,35.0766489605134,2022,0.692422006365988,0.0635056126620422,0.0637215831666418,0.00731728638203125,0.124234461693517,0.0487990497297798,1,1,1,1,1
"65","18 a 20 anos",24,20.0144401409766,0.0118061695953772,0.315864851737923,0.3857032602574,0.112681669302714,0.576677833542972,1.97220595371563,907.273051248175,NA,3.02764667123859,34.8948143438028,2022,0.669918508726427,0.0786298756714245,0.074831411790298,0,0.139187764595639,0.0374324392162112,1,1,1,NA,1
"66","18 a 20 anos",25,19.9603182063295,0.0174934325419402,0.322708315811866,0.395099716974923,0.142287503772269,0.635378686310499,2.07531526870594,962.7665501435,NA,3.05554496749465,35.9141693073789,2022,0.663390027808317,0.058604410528358,0.0705037832244713,0,0.161805600465628,0.0456961779732264,1,1,1,1,1
"67","18 a 20 anos",26,20.0008615065681,0.0102062387623401,0.3430455507391,0.426348380757143,0.151441034535275,0.694465218093002,2.39818968507116,959.101845210928,NA,2.99467993311236,37.6974829572268,2022,0.607137780658513,0.034210631051677,0.0532007436846504,0.00245052052239867,0.26477561533082,0.0382247087519402,1,1,1,1,1
"68","18 a 20 anos",27,20.036439960491,0.024534358684916,0.338989229104934,0.416392904073587,0.125035275857203,0.587731056864682,2.03474987646426,991.811269750027,NA,3.68646161176662,35.4944772258233,2022,0.671903613057001,0.0597331628055693,0.0761561491730372,0.00738307705723338,0.123564805394878,0.0612591925122809,1,1,1,1,1
"69","18 a 20 anos",28,19.9557471562873,0.0207326996658529,0.398240966775741,0.242994425807753,0.15328347097422,0.498701501064769,2.43366124582547,879.176197172096,NA,3.53424012907274,33.6254537534485,2022,0.548097865543778,0.0536336576157979,0.141335124146944,0.00644329896907216,0.174422825613475,0.0760672281109336,1,1,1,1,1
"70","18 a 20 anos",29,20.0312918946816,0.0119768948245069,0.3584582305793,0.33431154142747,0.141380021155168,0.578894785386383,1.93830896715212,933.331330074082,NA,3.34421034561154,35.4965195344417,2022,0.695402278696745,0.059892061733114,0.0674491431216532,0.00114671258192683,0.140470537902884,0.0356392659636769,1,1,1,1,1
"71","18 a 20 anos",31,20.0166180129203,0.00548320609542439,0.594366161444318,0.594777948929339,0.133235910501712,0.699640488990336,1.75172331849631,1364.83559993404,NA,2.85407700584076,38.5561031340542,2022,0.752783540960232,0.0442825675663325,0.0582775040900824,0.0113078209686412,0.109780552229666,0.0235680141850454,1,1,1,1,1
"72","18 a 20 anos",32,20.0025743672603,0.00731916125064811,0.542968420291078,0.534289600593545,0.137008187331943,0.695663969710489,1.85897998998989,1276.23164452355,NA,2.66384998510068,38.8710840542998,2022,0.728685100254339,0.0373438473560025,0.0675682577297474,0.00835537941389771,0.128803587297372,0.029243827948642,1,1,1,1,1
"73","18 a 20 anos",33,20.0426052367611,0.00238940195773235,0.396041645048597,0.569963981300931,0.124244751132787,0.729733319497769,1.93012498288576,1366.35133645723,NA,2.51432617524089,37.4526049510696,2022,0.697279976007459,0.0282727326070374,0.102040017994406,0,0.164264152665584,0.00814312072551359,1,1,1,1,1
"74","18 a 20 anos",35,20.0243690695981,0.00409998587828962,0.594666787561014,0.684557288444113,0.149021042390665,0.840890532774093,1.73640417722285,1542.01620331663,NA,2.81013373608438,39.2526281679939,2022,0.778557629912509,0.0236052373576521,0.0401304781297472,0.00945353166937253,0.137088226056012,0.0111648968747073,1,1,1,1,1
"75","18 a 20 anos",41,20.0372978104622,0.00216565341918339,0.624816100097745,0.718666847231322,0.159409352652273,0.724263547376428,1.7678399971014,1607.41991037505,NA,2.52829769033362,38.8044107079235,2022,0.761088667065225,0.00983713473070164,0.0846180788299305,0.00356890523379047,0.126376081692301,0.0145111324480516,1,1,1,1,1
"76","18 a 20 anos",42,20.0094655264213,0.00292511059547364,0.725486587217595,0.832146343226926,0.161686309825085,0.684843983146104,1.64459021889696,1767.1339884258,NA,2.80592657965751,40.0975286965882,2022,0.804995544419054,0.0106933942703876,0.0570137902436012,0.00531140540492849,0.105994300385562,0.0159915652764666,1,1,1,1,1
"77","18 a 20 anos",43,20.0302993348926,0.00244384879356307,0.58479691909202,0.723663422340986,0.164908575177618,0.662056198766369,1.93890079648594,1630.12709876862,NA,2.63560300057703,39.0089099067427,2022,0.709673883048496,0.0229646514476236,0.097407924033311,0.00671739681027607,0.115212616760604,0.0480235278996889,1,1,1,1,1
"78","18 a 20 anos",50,20.091609421001,0.00305855413804383,0.636162904808636,0.715241786797904,0.182998037291462,0.635909388289172,1.67370203575767,1463.75506052664,NA,2.46789329043502,41.6093038665898,2022,0.763022590897378,0.0476237222828955,0.0721534364914778,0,0.104229811149424,0.0129704391788252,1,1,1,1,1
"79","18 a 20 anos",51,20.0160325278503,0.00708075766090377,0.610531883243529,0.678628321274397,0.177904862649169,0.665531717959737,1.63113044389707,1678.84237928444,NA,3.07335117930991,40.9988050940726,2022,0.798941355274881,0.0223049106440962,0.0564016560976888,0.002882448508988,0.109973271841098,0.00949635763324773,1,1,1,1,1
"80","18 a 20 anos",52,20.0506476918107,0.00366595639378951,0.62671554608525,0.603700065665583,0.156172113244564,0.767145088300057,1.69178019524781,1477.11966841532,NA,2.54610493790481,40.6711712123846,2022,0.76132007282908,0.0544754201853665,0.0424577069818934,0.0165741054191789,0.123196428081283,0.00197626650319771,1,1,1,1,1
"81","18 a 20 anos",53,20.0224140892336,0,0.518364623657335,0.532345397549159,0.108972241673163,0.786976971554651,2.00995827804277,1418.41262376238,NA,2.39491775446019,36.6174849669452,2022,0.684228143791318,0.0145488888091908,0.101399897189446,0.0226422312281079,0.161221293739315,0.015959545242621,1,1,1,1,1
"82","21 a 24 anos",11,23.3858749833843,0.011024524790642,0.623197195267845,0.627028359114346,0.312716004253622,0.658181576498737,2.34934362535658,1864.49217370837,NA,2.57975306030722,40.5814950110364,2022,0.602264073007964,0.0306308166926979,0.0674445921699733,0.0277006879993804,0.259077590324121,0.0128822398058628,1,1,1,1,1
"83","21 a 24 anos",12,23.4031952465402,0.0114289178906522,0.483803980416231,0.499400079989335,0.275006442029315,0.677125490731057,2.42946417892597,1635.89109246808,NA,2.71902489053686,37.5878483434996,2022,0.537615117808874,0.0503827293385959,0.140623131204401,0.018239445042459,0.222581030977156,0.0305585456285133,1,1,1,1,1
"84","21 a 24 anos",13,23.4868087398438,0.00840127453140685,0.480306671003711,0.457590359081051,0.174954268665904,0.723233616290498,2.79408683364195,1246.64736427345,NA,2.84542457607033,37.5248818341292,2022,0.508253337881298,0.0373867069486405,0.0948494298801286,0.0053601013546438,0.219831156807329,0.13431926712796,1,1,1,1,1
"85","21 a 24 anos",14,23.6896454301455,0,0.59324359776401,0.527429948495015,0.293524105503199,0.758480818517547,2.36619047619048,1533.77395103772,NA,2.54640807441124,40.0148888888889,2022,0.526888888888889,0.0781587301587302,0.142952380952381,0.0177460317460317,0.222380952380952,0.0118730158730159,1,1,1,1,1
"86","21 a 24 anos",15,23.4946495748242,0.0204765075279334,0.505424771055992,0.402233866519581,0.210099805213794,0.634153836495236,2.3435871886121,1377.42256696194,NA,2.46337067963217,37.8404270462633,2022,0.596614946619217,0.0431174377224199,0.0841309608540925,0.016444128113879,0.2155871886121,0.0441053380782918,1,1,1,1,1
"87","21 a 24 anos",16,23.449524289398,0.00909926198168292,0.491508343460091,0.48363603668405,0.224132309789857,0.656287975340111,2.65702079179721,1291.37552533271,NA,2.46145421646588,36.5215038450584,2022,0.478068926231843,0.0535175163771005,0.146197664483053,0.00185132440900028,0.296268869268015,0.0240956992309883,1,1,1,1,1
"88","21 a 24 anos",17,23.4684617430775,0.00380981800396427,0.665379565989652,0.463778598946458,0.311255266386937,0.742331025132786,2.03407438444286,1769.90691699357,NA,2.70309833516629,39.6904838192887,2022,0.641929361890913,0.0524363492963301,0.121546348556922,0.0101668597343061,0.161560643777882,0.0123604367436473,1,1,1,1,1
