"","uf","idade","analfabeto","trabalha","carteira_assinada","responsavel","ensino_medio","ocupacao","salario","motivo_indisp_pre","motivo_indisp_pos","horas_trabalho","ano","motivo_indisp","setor_privado","setor_domestico","setor_publico","setor_empregador","setor_conta_propria","setor_auxiliar_familiar","motivo_dependente","motivo_estudo","motivo_pcd","motivo_idade","motivo_vontade"
"11",24,35.1399223097007,0.131499280171944,0.427004487510425,0.556984610245158,0.333654091013179,0.387455692515347,2.64362760973293,2015.43028107312,NA,3.27553042176861,38.2856712078359,2022,3.27553042176861,0.459267655504458,0.0577822397823693,0.1592489438723,0.0448287525818454,0.261500816834711,0.017371591424315,0.214180568637452,0.174065456224149,0.145421377700507,0.201620210940147,0.117800355165725
"12",25,33.8595204760454,0.151103855132648,0.43993065111759,0.457863923997118,0.337003425523543,0.349762577676275,2.72481892306723,2196.96595037952,NA,3.13458041276604,38.1945082261638,2022,3.13458041276604,0.432437242577161,0.0624706486811961,0.170504936867465,0.035133893977353,0.28132967076508,0.0181236071317453,0.245328996444916,0.179125140288036,0.137220852010403,0.224254541300126,0.0621024052257713
"13",26,34.6447483330175,0.130203646991708,0.424541229700204,0.568791834107333,0.346100018119824,0.397365169084318,2.76209671868805,1843.78555569718,NA,3.23691192750776,39.4199818027283,2022,3.23691192750776,0.450391921512592,0.0588366755727674,0.12314872720314,0.0315180956509276,0.318114598546647,0.0179899815139256,0.231182951211666,0.168162751077324,0.140601840530053,0.201483900694238,0.109748989145974
"14",27,32.5608067363022,0.171051864594276,0.412944215623893,0.493287006360986,0.327625487952538,0.339489385238947,2.66912382715282,1842.81944526935,NA,3.41284289681381,38.2648492509149,2022,3.41284289681381,0.440399413944331,0.0612881124232682,0.188798553175068,0.0298955434260056,0.257539907055234,0.0220784699760934,0.200478945623211,0.157043041003981,0.188373935291692,0.165511641654974,0.0604451218691858
"15",28,32.8085032393171,0.149762107261839,0.454970687423391,0.48980886581001,0.351327699664477,0.350030074182985,2.69769303052379,1939.51803866027,NA,3.38694684097358,37.4348051481845,2022,3.38694684097358,0.454705267492319,0.0544877683105804,0.151590594744122,0.0490365630906,0.257984648358726,0.0321951580036531,0.182006362737123,0.160307112185571,0.20273427106686,0.186636469762995,0.0803171438719509
"16",29,35.035431309819,0.128083723956792,0.438999570755836,0.474116239185335,0.354460801100077,0.379426188248675,2.69588461352093,1728.93215389593,NA,3.34113020701812,37.4857924095082,2022,3.34113020701812,0.460606775104167,0.063407680342993,0.136276708283608,0.0291142083897609,0.280392247955911,0.0302023799235599,0.200108534731609,0.138775716344083,0.182923406762625,0.248084649168412,0.0582847353228067
"17",31,35.8060042014849,0.068810533077198,0.569511973717403,0.663083939651926,0.359080190378798,0.426126872800146,2.49861140264102,2432.74979540861,NA,3.08877815557085,40.5148348351945,2022,3.08877815557085,0.50669574656023,0.0676681175107943,0.119321581031115,0.0477443165393704,0.243784018342568,0.0147862200159218,0.211451311684885,0.166900811428808,0.199528681951982,0.242322692329579,0.103130609774393
"18",32,35.4644716405075,0.0717132404089007,0.558663761079892,0.655665814440235,0.360582668908134,0.444075198555039,2.5320767114861,2705.72166318287,NA,3.13625015413773,40.4473478574999,2022,3.13625015413773,0.510283471399961,0.0541987450425085,0.117825399432887,0.0490069538445868,0.248220845356223,0.0204645849238333,0.210312278822911,0.167584454808506,0.188941610093192,0.208749786740946,0.157526228752219
"19",33,38.1235327640848,0.0389291753751006,0.508352265831588,0.682083688498917,0.376541778104771,0.540475319891553,2.57924972273223,3275.55898130468,NA,3.29433674371991,40.1971890079747,2022,3.29433674371991,0.478382631939039,0.0645499936735102,0.141889014967447,0.0328387333974062,0.279292631181383,0.00304699484121399,0.186370952357107,0.181200185539076,0.129857253775628,0.281005064551415,0.0974258619085401
"20",35,36.5464805482369,0.0460817299333891,0.58415820250537,0.759558568814688,0.357897628425422,0.541045002513016,2.32781630901259,3319.37921561964,NA,3.33633166990972,41.153669575604,2022,3.33633166990972,0.571868263238185,0.0585222986030362,0.0838199208933085,0.0471300315612131,0.233033354581991,0.00562613112226605,0.188735759149802,0.134891553633031,0.159182968922545,0.295080399158584,0.112713614724343
"21",41,35.0759224617141,0.0588277778120672,0.592520360748284,0.741595383572785,0.357530836790524,0.447771627068334,2.44536767171709,2976.43220656714,NA,3.22691664802983,40.724857044824,2022,3.22691664802983,0.538489334120267,0.0536542028171971,0.101678804558701,0.0529975060374417,0.236537420661797,0.0166427318045963,0.207259362930821,0.146002783448986,0.172738510431347,0.270616859846725,0.093326152532628
"22",42,34.8335707859897,0.0434308689997132,0.638304226106749,0.824263085466507,0.3543725975898,0.457684947862401,2.42591501959413,3141.14054111127,NA,3.38285563113816,41.1112696246219,2022,3.38285563113816,0.557615694819344,0.0393437591466389,0.0948425152037465,0.0488722702364305,0.246359383638492,0.0129663769553481,0.184534738368723,0.132607417119706,0.145940883958102,0.317522644917989,0.0911730668291213
"23",43,37.6578006509129,0.0483928688386466,0.574562969693851,0.751364305685903,0.383383186254007,0.442877903462352,2.62273004537273,3116.78419850928,NA,3.29997172901988,41.1629141830511,2022,3.29997172901988,0.495596936958207,0.0482362062589664,0.112682862771741,0.0565871422054132,0.255117572074323,0.0317792797313494,0.162860555084373,0.137798546785392,0.226914958551294,0.255471420133249,0.142843592496303
"24",50,33.4137379322783,0.0684931292287656,0.610974256643451,0.672366407626057,0.356388654892325,0.436020360335173,2.43720032416451,2987.74409296855,NA,2.94791415548275,40.6996418644353,2022,2.94791415548275,0.503935460746874,0.0701898204859877,0.149213555603857,0.0473291694795951,0.220064084386412,0.00926790929727411,0.239539423903637,0.176252712078626,0.216527340957578,0.229426871769718,0.0409421102723854
"25",51,32.2003369184916,0.0789771699165305,0.607453790797195,0.667578792884693,0.337573454428675,0.415218988839146,2.46412717591991,3020.65496822687,NA,3.03154080522067,41.2734536358965,2022,3.03154080522067,0.519160516969776,0.0644851475644942,0.11624649227312,0.0449474617326053,0.243495248688661,0.0116651327713442,0.255533121539559,0.165040353661051,0.176970569781123,0.210703561862565,0.078313339368831
"26",52,34.2181346323586,0.0680901406048147,0.601179322724732,0.623749469954596,0.358123689978684,0.449116321202188,2.43701282667396,2645.97724006469,NA,3.02757199942248,40.5086457251943,2022,3.02757199942248,0.513589742908955,0.0787530168305291,0.114298382792981,0.052505462819638,0.232120317440931,0.00873307720696586,0.219727756828373,0.184895302520723,0.211838288999864,0.180763457161299,0.137166225030575
"27",53,33.2320849699891,0.0373343073372109,0.590052168941614,0.706814352681798,0.341712946721545,0.586185492335362,2.52195939621021,4793.42268914592,NA,3.08645942944199,40.5382704323233,2022,3.08645942944199,0.453300399647531,0.0653483623437668,0.210971335711415,0.0529314558303358,0.211368237382146,0.00608020908480466,0.1704779392856,0.270084417452853,0.13618552100984,0.210160953348689,0.151934734591695
