"","faixa_etaria","uf","idade","analfabeto","trabalha","carteira_assinada","responsavel","ensino_medio","ocupacao","salario","motivo_indisp_14","motivo_indisp","horas_trabalho","ano","setor_privado","setor_domestico","setor_publico","setor_empregador","setor_conta_propria","setor_auxiliar_familiar","motivo_dependente","motivo_estudo","motivo_pcd","motivo_idade","motivo_vontade"
"32","16 e 17 anos",15,17.4872724365774,0.0134393476797063,0.213160168368492,0.261964554782234,0.030331540805377,0.155580972761569,3.06728360911331,525.705234312287,2.51369775863756,NA,31.9850223809284,2014,0.508404164361515,0.037901725091787,0.02382940200171,0.00534124629080119,0.156917970125233,0.267605492128954,1,1,1,1,1
"33","16 e 17 anos",16,17.5204452371515,0.00931430836305985,0.192859030254987,0.260936007640879,0.0247390672479852,0.245739199365834,2.63681332986202,588.038486950776,2.74180348572872,NA,32.6167664670659,2014,0.576282218172351,0.0596198906534757,0.0455610518094246,0,0.106612861234054,0.211923978130695,1,1,1,1,1
"34","16 e 17 anos",17,17.503792500742,0.00578768591498203,0.322626389209511,0.342111111111111,0.0474557266761204,0.256175180556014,2.19975994513032,572.685799850262,2.56271580040945,NA,33.8273748285322,2014,0.668981481481482,0.0483539094650206,0.0542695473251029,0,0.0991083676268861,0.129286694101509,1,1,1,1,1
"35","16 e 17 anos",21,17.4791947352057,0.0096938246746517,0.205354366847786,0.133622736213796,0.0199761633329879,0.160194246628074,3.16148744964363,394.424184415417,2.54173402685035,NA,30.9096622249768,2014,0.425249457700651,0.0965106910443136,0.026476603656647,0.00332197087077781,0.240148744964363,0.208292531763248,1,1,1,1,1
"36","16 e 17 anos",22,17.515592760252,0.0128743243137224,0.228183865121643,0.140079309865034,0.018632858162761,0.2010465782227,2.89211982781341,379.349046288422,2.90686061658706,NA,28.6850786260213,2014,0.505578494245805,0.120574540982166,0.00713783712553808,0,0.0762760256522885,0.290433101994202,1,1,1,1,1
"37","16 e 17 anos",23,17.5296283498314,0.0128171251194165,0.223094635914084,0.276798613117596,0.0323215722030414,0.267129910593728,2.21888011797363,499.794915836482,2.70053665778384,NA,32.5350451075642,2014,0.653007893823733,0.0731154580152672,0.0294717210270645,0.0043589521165857,0.126485513532269,0.11356046148508,1,1,1,1,1
"38","16 e 17 anos",24,17.5037005430566,0.0206749418153607,0.222397207137316,0.264511468304136,0.0382311869666408,0.250023273855702,2.24021352313167,446.11347321071,2.62481601032924,NA,29.9307161921708,2014,0.615936387900356,0.0452624555160142,0.126584741992883,0,0.119300489323843,0.0929159252669039,1,1,1,1,1
"39","16 e 17 anos",25,17.4819426572457,0.0271534354027169,0.214453579491605,0.128116150133621,0.0287561353356809,0.194127029380264,2.12555651743755,453.722607538181,2.74096922941613,NA,32.7652114766263,2014,0.653629730398219,0.109510264654959,0.0171283700222607,0,0.116868661884739,0.102862973039822,1,1,1,1,1
"40","16 e 17 anos",26,17.5066471380173,0.0218809640051485,0.190330359652627,0.216017703281699,0.0297900670187741,0.201609634133712,2.1156639880306,488.884645950351,2.4817073950461,NA,33.7179468616521,2014,0.687999227780593,0.043606264629938,0.0491927894012886,0,0.122336446342817,0.0968652718453631,1,1,1,1,1
"41","16 e 17 anos",27,17.482206894387,0.0148936337170523,0.187253309478409,0.282406254668592,0.0384974536437612,0.159945698658945,2.83749846493921,475.984575336079,2.49592324968265,NA,33.0690163330468,2014,0.539389659830529,0.0350300871914528,0.0485386221294363,0,0.179817020754022,0.19722461009456,1,1,1,1,1
"42","16 e 17 anos",28,17.5367823619297,0.0177059836522836,0.219323776953116,0.270839426732963,0.0269713066045744,0.164520119333479,3.10736884261113,443.810484503214,2.84771356374307,NA,29.2974769723668,2014,0.491349619543452,0.0410492591109331,0.0152983580296356,0,0.225790949138967,0.226511814177012,1,1,1,1,1
"43","16 e 17 anos",29,17.4666455392183,0.0235870022343273,0.284249885891847,0.259207931769047,0.0238301672058152,0.184492452916684,2.39462042815388,479.951979238484,2.46532676644699,NA,30.5546082403259,2014,0.619728482276867,0.0628350242063806,0.0299561012492524,0.00278175888413664,0.159965242120231,0.124733391263133,1,1,1,1,1
"44","16 e 17 anos",31,17.5046617117789,0.00203164597397619,0.359526091246602,0.471959858323495,0.0194390612688204,0.238341461336968,1.65537550436028,660.839082784464,2.43400382102901,NA,36.1405339349502,2014,0.789690803650195,0.0605955428290454,0.0248420032683992,0,0.0792622962673724,0.0456093539849885,1,1,1,1,1
"45","16 e 17 anos",32,17.4457284049218,0.00306153858952921,0.298341943910616,0.50490468258375,0.0189848670144175,0.20492341993827,1.95497919625283,694.060681965094,2.46854586765124,NA,35.9622044497596,2014,0.744873807210305,0.00744948551212099,0.0590726760844109,0,0.113635797393926,0.0749682337992376,1,1,1,1,1
"46","16 e 17 anos",33,17.4766050936647,0.0109474833246653,0.197772535184808,0.476338539951958,0.0179419285051821,0.158208536110282,1.9591914532684,723.261890923181,2.25016639701143,NA,36.9679021052331,2014,0.732685911425821,0.00360243593286889,0.0577247472100182,0,0.189795004240963,0.0161919011903287,1,1,1,1,1
"47","16 e 17 anos",35,17.5078701734956,0.00465785778313504,0.323692052119058,0.635475541315077,0.0128928585632689,0.358566328200767,1.54668361323863,807.492326170182,2.50793438991285,NA,37.477434359616,2014,0.839682781356123,0.00743839766631582,0.0497408366045954,0.00274940477372575,0.0704275699542575,0.0299610096449826,1,1,1,1,1
"48","16 e 17 anos",41,17.5156181209827,0.00955082768336709,0.411967839218103,0.538664889958735,0.0329229770185789,0.347252795632649,1.9661864277946,765.449754982461,2.51640965750649,NA,36.5530153310023,2014,0.715663115549683,0.0396255540093319,0.0789061312315087,0.000947224398629448,0.0583829359278706,0.106475038882977,1,1,1,1,1
"49","16 e 17 anos",42,17.5088698334921,0.00684633183612359,0.467297309559457,0.799911301648311,0.0329749103942652,0.371308016877637,1.70072761784245,893.490869142037,2.44241197386224,NA,38.1708229764541,2014,0.815185068016451,0.0068061644145162,0.0375559271478284,0.00506168933881683,0.0733312242961088,0.0620599267862792,1,1,1,1,1
"50","16 e 17 anos",43,17.5084974787026,0.00763759650642148,0.415283177633236,0.531669047600256,0.022353866091774,0.269299748791558,1.9153286486345,739.012776684526,2.5197313954558,NA,34.963477669166,2014,0.692805454140986,0.0517476020361428,0.120323479762886,0.00654287546290844,0.0395974823015219,0.0889831062955548,1,1,1,1,1
"51","16 e 17 anos",50,17.5121255197033,0.00214828511270481,0.425702467855883,0.46023881760236,0.0308882784861537,0.278240330044996,1.71844847084867,759.3807933917,2.26679051469785,NA,36.9131596044178,2014,0.745422170889579,0.0592892033013306,0.0752424264298948,0,0.0915565822084266,0.0284896171707693,1,1,1,1,1
"52","16 e 17 anos",51,17.4941093554225,0.00972782959766114,0.371406445774746,0.448307279179054,0.0419393011276625,0.218006055965474,1.57295266067726,746.005013102427,2.4864624153901,NA,37.0807705597789,2014,0.796669834139599,0.0728446786454734,0.0370378369039392,0,0.0412059433310297,0.0522417069799585,1,1,1,1,1
"53","16 e 17 anos",52,17.4967984983642,0.00539869659412853,0.391197186187055,0.442971977502364,0.0365892166407915,0.318009981668114,1.78622034040413,730.778675405014,2.48020689531527,NA,36.4797832648612,2014,0.753647187054582,0.0314412677119141,0.0630187809172466,0.00974679299069339,0.111228724742182,0.0309172465833822,1,1,1,1,1
"54","16 e 17 anos",53,17.5566272102879,0.0109601052170101,0.282718523621636,0.376932616783795,0.031930439865556,0.289701676374188,1.82829641896088,644.342914722104,2.50476967718535,NA,33.2003035948389,2014,0.725729662595736,0.0251500724487684,0.108776650796936,0,0.11612502587456,0.0242185882839992,1,1,1,1,1
"55","18 a 20 anos",11,19.9930079360963,0.0109445510659267,0.514310908242129,0.714049867683119,0.156833860677421,0.478489548213082,2.17998057763551,859.027808189183,2.51974125120196,NA,39.714419307269,2014,0.662194727187714,0.032460525842535,0.085206632377801,0,0.123583785922382,0.096554328669568,1,1,1,1,1
"56","18 a 20 anos",12,19.9698734340417,0.024539613640759,0.396093431033371,0.474263693916873,0.127941208070997,0.477598470034596,2.50343568305223,825.780736513975,2.5578125,NA,37.2644274662438,2014,0.495218874633607,0.0770265724857047,0.183172360770746,0.00591033588006343,0.151025899764548,0.0876459564653308,1,1,1,1,1
"57","18 a 20 anos",13,19.9694700204883,0.0166078349090371,0.38026215102071,0.544874605070218,0.0856162523758979,0.501310755103552,2.4251663145947,786.953324257148,2.47391603113629,NA,38.5259429748505,2014,0.614223707580582,0.0331473132179378,0.0838666960935776,0.00272198925917752,0.114081827831552,0.151958466017173,1,1,1,NA,1
"58","18 a 20 anos",14,20.0295800868786,0.00475763635109977,0.500275805005861,0.608081926376972,0.109942770461284,0.641453492380887,2.33824086945533,979.697104234312,2.66728902165795,NA,38.8420320990775,2014,0.552445343106281,0.0407557184380134,0.184316946796411,0.00751927208391255,0.168520156704158,0.0464425628712246,1,1,1,1,1
"59","18 a 20 anos",15,20.0148079629681,0.0126649150156891,0.405759715482973,0.430616990401595,0.0965308539099162,0.403198025604938,2.53278066067586,751.414110271826,2.44440298319307,NA,37.9297319959499,2014,0.590637261106189,0.0377325654980382,0.0651658017972409,0.00412526895329705,0.159354828502721,0.142984274142514,1,1,1,1,1
"60","18 a 20 anos",16,20.0623922582667,0.00928537846732487,0.343696129133365,0.51987293144208,0.0903659301049992,0.516278796426892,2.50872208931419,809.797615747158,2.34376036778994,NA,40.1111941786284,2014,0.564045055821372,0.0618520733652313,0.0717204944178628,0,0.208482854864434,0.0938995215311005,1,1,1,NA,1
"61","18 a 20 anos",17,20.0283831454109,0.00411193109269158,0.492923150172052,0.562618747853954,0.118142272815807,0.607927370311858,1.70149757016761,797.234788055962,2.6375914282048,NA,40.9534860656551,2014,0.748090845978379,0.0707527521570961,0.0674997520579193,0.00896558563919468,0.0546067638599623,0.0500843003074482,1,1,1,1,1
"62","18 a 20 anos",21,19.9859281486489,0.03367242071016,0.388865074000187,0.40593874501992,0.0739644645222275,0.466061035727829,2.67736694034564,600.931840361601,2.76475647641788,NA,36.2896997186657,2014,0.52421771832118,0.0498134007004651,0.0803582706551071,0.0024056955847735,0.25640466211173,0.086800252626744,1,1,1,1,1
"63","18 a 20 anos",22,19.996666913562,0.0213996494086858,0.481211268301113,0.364416373711494,0.0816297558205565,0.485964002666469,2.24549641590917,569.756340725184,2.80264891477706,NA,33.6865881001557,2014,0.621047283491092,0.0695832735064447,0.0779332663272181,0.00917836512442152,0.118777543379096,0.103480268171727,1,1,1,NA,1
"64","18 a 20 anos",23,20.0155539345236,0.0184857435554014,0.443093805930585,0.465569710369446,0.0793581510668915,0.523053864766073,1.94363113468897,656.555434124762,2.97112410108071,NA,37.5546953067243,2014,0.711871704673778,0.0445808385665889,0.0649072637317107,0.00474039531728559,0.114484405846081,0.0594153918645555,1,1,1,1,1
"65","18 a 20 anos",24,20.0260966129928,0.017308760090548,0.360579592534062,0.568183264397073,0.085823047025157,0.572294238243711,1.85319719876955,676.949714554927,2.44166046574039,NA,37.2637868970482,2014,0.707677204005498,0.0680541920282741,0.0836311276916029,0,0.0853066300150533,0.055330846259572,1,1,1,1,1
"66","18 a 20 anos",25,19.9849570005501,0.0267582390649594,0.393427265844984,0.43491025129637,0.0926326338320434,0.456164525317662,2.10319144974491,645.047395544494,2.86533746901624,NA,35.6166039796919,2014,0.679874377785226,0.0471828101143261,0.0559713998435929,0.00609491180377115,0.128601397733338,0.0822751027197458,1,1,1,1,1
"67","18 a 20 anos",26,19.9896495137634,0.0127236698997303,0.426470682135993,0.518630022998602,0.0853047785064055,0.513535660543214,1.96406942594991,745.284216693319,2.61098607586181,NA,38.9243583663195,2014,0.701884314405064,0.0411521132412762,0.0734572517830758,0.00364367669323799,0.134241440323963,0.0456212035533828,1,1,1,1,1
"68","18 a 20 anos",27,19.970197972659,0.0253962608351452,0.364192821124733,0.516734753695935,0.104309964031047,0.406036129580018,2.21532271219618,664.558129597412,2.64321062896148,NA,37.78171388179,2014,0.661016257952259,0.043649067478658,0.0494263498450329,0.00203904083519113,0.152642596922408,0.091226686966451,1,1,1,1,1
"69","18 a 20 anos",28,20.0054758586769,0.0283465857857201,0.412648577752275,0.526302472685451,0.0748667923600295,0.435347159603246,2.09771429569226,634.210336789038,2.81712526075296,NA,36.2209223139919,2014,0.689570273620982,0.0464125443084391,0.0364420541654298,0,0.159457996472786,0.0681171314323631,1,1,1,1,1
"70","18 a 20 anos",29,19.9623111792637,0.0172834026068359,0.465086154715306,0.454704641494235,0.07638782400495,0.429357168798676,2.19030249269067,612.898196758731,2.70825349252362,NA,35.7353858075436,2014,0.647248201026237,0.0639040343404528,0.0410953666388823,0.00508530309171134,0.18438365871626,0.058283436186456,1,1,1,1,1
"71","18 a 20 anos",31,20.0357406693494,0.0100404313948167,0.560327097390475,0.6671513024201,0.0745065717633519,0.591798636840996,1.67912196987778,850.562441871261,2.51025298792695,NA,39.8087006412313,2014,0.786993293703542,0.031010496468249,0.0531050800630326,0.00271381357981568,0.0971267083827915,0.0290506078025697,1,1,1,1,1
"72","18 a 20 anos",32,20.046069940493,0.00854778062578336,0.531690021567055,0.708989828480255,0.0701776176872438,0.582282268718736,2.01957683391615,913.720028112576,2.65162190442972,NA,39.8089367804801,2014,0.694461907194216,0.0220620014930651,0.0944363679226749,0.0110997603237594,0.114356999724962,0.0635829633413225,1,1,1,1,1
"73","18 a 20 anos",33,20.0334478898241,0.0134114300986884,0.482742144517678,0.718590474617298,0.0636280200301562,0.58377290079223,1.73913076562123,921.255487915474,2.30339579501328,NA,40.4219756249128,2014,0.740652623302178,0.0260136206262444,0.112680879126454,0.00196826926735235,0.111572459448834,0.00711214822893812,1,1,1,1,1
"74","18 a 20 anos",35,20.011555646055,0.00720465750098875,0.588072642761764,0.789784295504092,0.0581869461532738,0.72072370610832,1.4123748420414,1077.96448925058,2.67152534791064,NA,40.6739806525199,2014,0.853328899968748,0.0184490843796633,0.0616472134145513,0.00680271021381659,0.0486372599249152,0.0111348320983056,1,1,1,1,1
"75","18 a 20 anos",41,20.0246784293814,0.00385567402894136,0.628746368226566,0.752311198830136,0.120819934557558,0.626375137513751,1.7288613849713,1053.36397240356,2.67419165037907,NA,39.7171448558097,2014,0.780936012345323,0.0202157287592059,0.0583887676422581,0.0090153347149336,0.0923986659086205,0.0390454906296586,1,1,1,1,1
"76","18 a 20 anos",42,20.0289500764349,0.00690293069707406,0.709895489450799,0.852410510104074,0.122396902157426,0.614893199379004,1.64446540375662,1143.30263206926,2.56822397899483,NA,40.734973510997,2014,0.803182693851341,0.0153756622250763,0.0595159736715364,0.00830390110772194,0.0829627548563172,0.0306590142880077,1,1,1,1,1
"77","18 a 20 anos",43,19.9644182340557,0.0113429722425779,0.558358826425965,0.731783029332019,0.0861976713077666,0.515786331049617,1.79366950871901,984.996491718127,2.53583206448401,NA,40.4721841574658,2014,0.745334759063157,0.0304608640299027,0.0904669474225543,0.00893067127415718,0.0685510550296173,0.0562557031806109,1,1,1,1,1
"78","18 a 20 anos",50,19.9717943302002,0.00547668260889244,0.591338392601198,0.640542643625846,0.170788008629924,0.46317949336914,1.73092571319165,977.406415606986,2.55989662157443,NA,41.3022927436339,2014,0.742915948688493,0.0353125598315145,0.102275990809879,0.00919012062033314,0.0880360903695194,0.0222692896802604,1,1,1,NA,1
"79","18 a 20 anos",51,19.9928630169173,0,0.55093984962406,0.660478547854785,0.131420347744361,0.567457706766917,1.67625445111907,1034.6750191741,2.59987052524758,NA,41.5065250199746,2014,0.775387407648527,0.0344450034030716,0.0669862594817467,0.00887757819666795,0.0903145621874353,0.0239891890825516,1,1,1,1,1
"80","18 a 20 anos",52,19.9759866060751,0.00412228991094165,0.573659552316502,0.703032269774656,0.121994456715956,0.581608677912686,1.69000027955606,1003.74131211894,2.41248546015865,NA,41.3578643780343,2014,0.780683607764204,0.0263994110685565,0.0592985006476382,0.00554452862188178,0.111999478162012,0.0160744737357077,1,1,1,1,1
"81","18 a 20 anos",53,20.0467662650602,0.00370120481927711,0.523675502008032,0.713556303186226,0.0776224899598394,0.688989558232932,1.58537861436328,1012.82619188454,2.75679816905233,NA,38.8971643161921,2014,0.757147341619095,0.0316471149039076,0.151550383090535,0,0.0476450686540094,0.0120100917324528,1,1,1,1,1
"82","21 a 24 anos",11,23.4774414620217,0.0118322729064277,0.619830921565946,0.764434341668124,0.228384585066079,0.532741853749568,2.16955638669408,1112.51405278112,2.32933762057878,NA,40.7566442919773,2014,0.640006935328066,0.0374507715552473,0.0925618606494439,0.00364104723453793,0.195638174027196,0.0307012112055086,1,1,1,1,1
"83","21 a 24 anos",12,23.4410177332305,0.0380707615865673,0.518872612010623,0.639102647710969,0.26418230103658,0.561089694166024,2.43281836646766,1032.62370566917,2.29541200639123,NA,38.7421370099095,2014,0.50083092263187,0.0514864282636794,0.223087339201083,0.00969409737182249,0.168431094971379,0.046470117560165,1,1,1,1,1
"84","21 a 24 anos",13,23.464410885372,0.011556553475215,0.543757569904674,0.636725160329014,0.191813839697083,0.582539625055831,2.61453551842796,1060.27321890936,2.24821966489443,NA,39.2644522047792,2014,0.552117315832147,0.0158264011695832,0.113249104617683,0.00801215549327426,0.205800672893378,0.104994349993935,1,1,1,NA,1
"85","21 a 24 anos",14,23.4340472440945,0.00910236220472441,0.592629921259842,0.576953042000142,0.260283464566929,0.68548031496063,2.29186674669868,1055.7186949767,2.42652208290975,NA,39.7879651860744,2014,0.560374149659864,0.0642256902761104,0.151810724289716,0.00445178071228491,0.185024009603842,0.0341136454581833,1,1,1,NA,1
"86","21 a 24 anos",15,23.4621105631261,0.0296496142147681,0.552784699190624,0.481731850556042,0.216569003144708,0.502524358599832,2.55150656743871,1044.19984794502,2.17375093214019,NA,39.6083606919758,2014,0.553869917501071,0.0412549225088626,0.0878423923870654,0.0167836061010455,0.217029765657194,0.0832193958447612,1,1,1,1,1
"87","21 a 24 anos",16,23.4601093107244,0.00733888255856621,0.505069622820062,0.684678711531024,0.148187489136523,0.630661078815736,2.3899306068212,997.36952489116,2.5952783381495,NA,42.051159013731,2014,0.581352428761258,0.0524509080171268,0.0761479403513952,0,0.265059796249815,0.0249889266204045,1,1,1,NA,1
"88","21 a 24 anos",17,23.5413648913609,0.00745268296586771,0.559051258453043,0.568521735207201,0.294796126605578,0.619793125525189,2.18244006110115,1126.11612100978,2.19699970776374,NA,39.7318356910407,2014,0.607242478581391,0.053114830311483,0.119944211994421,0.0099953509995351,0.189064886763632,0.0206382413495384,1,1,1,1,1
"89","21 a 24 anos",21,23.4715282162917,0.0390425072285553,0.501562032636512,0.486405965184732,0.189911595599721,0.524327827445246,2.59907101688534,761.049362539309,2.55349462698777,NA,37.3024987690793,2014,0.494659976250471,0.0646450603875228,0.136925449648101,0.00583963275118024,0.246593245865555,0.0513366350971703,1,1,1,1,1
"90","21 a 24 anos",22,23.6171657737029,0.0187862648405141,0.558384408443612,0.456766448693118,0.235492929632032,0.499326307575751,2.24100449502051,866.932142242256,2.94447004608295,NA,36.6678201700385,2014,0.602157901255254,0.0662450915395992,0.110291921348069,0.00483742887741052,0.142675010745795,0.0737926462338722,1,1,1,NA,1
"91","21 a 24 anos",23,23.5203494629992,0.0345691815746262,0.565748226365286,0.521295822785212,0.223870019877279,0.55295920050911,1.96345946767675,781.898186326883,2.69760221874968,NA,38.6871935847575,2014,0.686932617150386,0.0530093618961957,0.0786500627082357,0.00850551705790694,0.136878776746013,0.0360236644412633,1,1,1,1,1
"92","21 a 24 anos",24,23.5307653890431,0.0311801652332904,0.559503453646645,0.647012188216025,0.195219916028984,0.571138349021467,1.91534120421715,818.7821455708,2.56059660694655,NA,39.6760841183159,2014,0.714030014178822,0.0311934075498715,0.0710204540030604,0.0136944955287577,0.149284741622563,0.0207768871169261,1,1,1,1,1
"93","21 a 24 anos",25,23.5881542332685,0.0285047565028379,0.549348479023042,0.542490602361649,0.176049609239683,0.53904367455547,2.08021217622773,853.96192893401,2.67322347834864,NA,37.476672890675,2014,0.639713910981606,0.0510476362767078,0.117898654192806,0.00410267675429812,0.15512640767039,0.0321107141241916,1,1,1,1,1
"94","21 a 24 anos",26,23.5614225234495,0.0339833660961045,0.574488327354195,0.602730462813119,0.230341933493459,0.569416424243697,1.88332783619404,1047.98193786232,2.66027596304225,NA,39.2115202448646,2014,0.720242225945618,0.0294312439806325,0.083116746045358,0.0120031135796931,0.124379592859876,0.0308270775888228,1,1,1,1,1
"95","21 a 24 anos",27,23.4635637090599,0.0417253190152825,0.464320267042042,0.605599877803758,0.218007914055013,0.433736983763807,2.20407297411964,798.664689297608,2.5958708271961,NA,39.6110345071418,2014,0.622728397680668,0.0476506151887993,0.100852071842738,0.00494095601753642,0.179244449158535,0.0445835101117239,1,1,1,1,1
"96","21 a 24 anos",28,23.4803469757704,0.0287550744248985,0.552646360456507,0.697839302941672,0.218723670436847,0.574661066714326,2.29703332794917,889.294795703687,2.60212654239958,NA,38.6612394335864,2014,0.608313142734076,0.0511710547569052,0.0714693372099284,0.00318742260270285,0.235933882517633,0.0299251601787541,1,1,1,1,1
"97","21 a 24 anos",29,23.5065765381517,0.0208766850628789,0.571924019766235,0.549747505324112,0.210065786922749,0.508044573117404,2.25174525593907,795.37606540111,2.60438912229592,NA,37.8623133985358,2014,0.612321637011046,0.0498679242337784,0.0911921160393574,0.00451815326339012,0.204562207425728,0.0375379620266996,1,1,1,NA,1
"98","21 a 24 anos",31,23.4989418678014,0.0140563243203481,0.673735970553369,0.715254002457441,0.190146921938702,0.634213035396503,1.79702966814882,1122.24294988447,2.50353414717373,NA,40.6845107644384,2014,0.720898334463788,0.039633230336373,0.101168136257442,0.0144095259627704,0.107622277488884,0.0162684954907428,1,1,1,1,1
"99","21 a 24 anos",32,23.5247454820011,0.00737980417945346,0.694355139883417,0.755635786608046,0.219019435919918,0.660760387744167,2.04080317302925,1229.11142531017,2.29242414711371,NA,39.970407095246,2014,0.676108632182008,0.022183661102848,0.1090563543216,0.00864319947116179,0.145463559742191,0.0385445931801906,1,1,1,1,1
"100","21 a 24 anos",33,23.4963791741783,0.0122074399291079,0.631897296994267,0.806274499599457,0.19290941690099,0.692148664823552,1.69930257388163,1240.48747262696,2.03253736547871,NA,41.3493192517938,2014,0.757000534607049,0.024674171473307,0.098430143917436,0.00549990328334021,0.110707828870913,0.00368741784795532,1,1,1,1,1
"101","21 a 24 anos",35,23.5237113507856,0.0057220848255975,0.706228684994578,0.835160216591011,0.154780205308185,0.762575895957119,1.54301277994627,1413.25069122983,2.61262009700488,NA,41.4308918128792,2014,0.8181629262137,0.0243313589659443,0.0536186966542324,0.00886255563193078,0.0902659518948943,0.00475851063929822,1,1,1,1,1
"102","21 a 24 anos",41,23.4773837312475,0.00708874237274254,0.721193879083228,0.799683848645303,0.243456598004286,0.645100126950326,1.75020594602682,1366.92358325392,2.45909597504694,NA,40.9851196109287,2014,0.765396380757701,0.0234354861678176,0.0638135255616423,0.0120827677703932,0.113464093287692,0.0218077464547541,1,1,1,1,1
"103","21 a 24 anos",42,23.5044816847985,0.00631543994159229,0.760481565599052,0.877113745468796,0.214337559945594,0.693957654411123,1.75950616095495,1395.10434209261,2.59653161832787,NA,40.8834525948744,2014,0.76968885038292,0.0167260300346554,0.062639049330424,0.0124261968938519,0.112375925212852,0.0261439481452959,1,1,1,1,1
"104","21 a 24 anos",43,23.5029239290008,0.00605002293011606,0.687102963005175,0.816652550564797,0.217450768091047,0.627203801243382,1.87515754378252,1315.87805425136,2.49506042624456,NA,40.9490730563494,2014,0.725633838938961,0.0318861288195208,0.0773851395911189,0.0152194621528541,0.106534403165531,0.0433410273320144,1,1,1,1,1
"105","21 a 24 anos",50,23.5092360058351,0.00959926775549898,0.715042475901719,0.684906143512774,0.251651840622408,0.573301679013758,1.85231048257855,1219.46902918171,2.33654457182075,NA,40.768521775839,2014,0.698163652993738,0.0531985584402386,0.0886825050618761,0.0196377338430388,0.138754035820102,0.00156351384100628,1,1,1,NA,1
"106","21 a 24 anos",51,23.5298698967415,0.00825741596732935,0.679001113772015,0.735181279646438,0.266199671172072,0.620982975199194,1.84706997892236,1323.33548896991,2.36759160621586,NA,42.6632260791583,2014,0.709071384098659,0.0410642782477566,0.0883661683812483,0.0265612594035426,0.125094963642491,0.00984194622630193,1,1,1,1,1
"107","21 a 24 anos",52,23.4950396694578,0.00425265378782884,0.697927518076526,0.739663116267791,0.249836267334784,0.64374189578251,1.81446031379995,1269.06188932989,2.23603745791246,NA,41.5685894575436,2014,0.745728601077546,0.0208860550991743,0.0702980171125493,0.0124016567487354,0.137655095580506,0.0130305743814895,1,1,1,1,1
"108","21 a 24 anos",53,23.5159835496551,0.00152725845138866,0.642755576408405,0.783834938887748,0.188125685231554,0.780122659440516,1.77073248499957,1589.73695529725,2.73399263697394,NA,38.840220006377,2014,0.714716368590394,0.0388489521435404,0.125996405692919,0.00807994434621293,0.106140757703122,0.00621757152381228,1,1,1,1,1
"109","25 a 29 anos",11,27.8938661201227,0.00898428452106043,0.671771799173165,0.766766405282707,0.393441472299626,0.533785823079785,2.50718546370849,1512.07584542545,2.20405497346578,NA,41.002992302695,2014,0.523879362954505,0.033909482843475,0.14530385652696,0.0411146327539028,0.219638955056401,0.0361537098647558,1,1,1,1,1
"110","25 a 29 anos",12,27.9320536701787,0.0620670586180802,0.632196286163339,0.65379113018598,0.407925374003143,0.525714535188311,2.59230850950813,1253.64427252088,2.3704451171656,NA,39.9183894613832,2014,0.495612450865824,0.0369701476681186,0.172059917135876,0.00373950918941889,0.258089875703814,0.0335280994369489,1,1,1,1,1
"111","25 a 29 anos",13,27.9929435581048,0.0237014186790058,0.624417988142864,0.621627870490409,0.311039347054193,0.595909448755643,2.79988477684959,1333.23545544962,2.10711100099108,NA,39.9367406015215,2014,0.458871474242431,0.0307513588303906,0.149842040394214,0.0315446985545161,0.270136898325014,0.0588535296534333,1,1,1,1,1
"112","25 a 29 anos",14,28.0160512013003,0.0209783105602682,0.687865088637172,0.594566353187043,0.375222227866105,0.675979072484381,2.67161878065872,1592.116894383,2.59939689167247,NA,39.7674842326559,2014,0.421338472319552,0.0606867554309741,0.236054660126139,0.0154870357393132,0.239803784162579,0.0266292922214436,1,1,1,NA,1
"113","25 a 29 anos",15,27.9005722855344,0.0335448455394976,0.602126440440568,0.550053889347207,0.324854452721009,0.489778796431881,2.58573667091877,1088.6171461065,2.01908095484326,NA,39.3804435362202,2014,0.508512174667618,0.053959342166323,0.12976046047525,0.0237957993703009,0.218992106911499,0.0649801164090089,1,1,1,1,1
"114","25 a 29 anos",16,27.9777647747221,0.0234505108700545,0.682555400519122,0.686716367333107,0.319785149510135,0.645376663515926,2.41557950463226,1311.65147561157,2.37462977678249,NA,42.4199701686939,2014,0.50570366168778,0.0566164576374446,0.192937123169681,0.0157139555891683,0.219197075691687,0.00983172622423899,1,1,1,NA,1
"115","25 a 29 anos",17,27.8929918633289,0.0196402406708857,0.713735698475543,0.618153713529823,0.429419833525579,0.606953580447049,2.21680457774105,1262.61507396746,2.69869893621228,NA,39.9000449823732,2014,0.55040641051123,0.0674944818135219,0.165796658751164,0.0553806241042754,0.153034217986673,0.00788760683313632,1,1,1,1,1
"116","25 a 29 anos",21,27.9323195924591,0.0564116980585584,0.576096160562924,0.539333596662081,0.323056215764948,0.487958632557268,2.88469567268978,884.405472914326,2.40013376299629,NA,37.436018689959,2014,0.423911761236286,0.050807555995507,0.147775823071123,0.0142995624990383,0.320588702935308,0.0426165942627365,1,1,1,1,1
"117","25 a 29 anos",22,27.9925315517096,0.0609133369516194,0.617729347103205,0.477341340691446,0.296662513281913,0.504655358248546,2.49131258457375,1044.31652181979,2.65095007760348,NA,35.9985602165088,2014,0.517520974289581,0.0696995940460081,0.143155615696888,0.0177320703653586,0.177353179972936,0.0745385656292287,1,1,1,NA,1
