ANO_ELEICAO,NR_TURNO,SG_UF,CD_MUNICIPIO,DS_CARGO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
2014,2,AC,1120,Presidente,NÃO ELEITO,4076
2014,2,AC,1120,Presidente,ELEITO,2210
2014,2,AC,1570,Presidente,NÃO ELEITO,2116
2014,2,AC,1570,Presidente,ELEITO,1966
2014,2,AC,1058,Presidente,NÃO ELEITO,7553
2014,2,AC,1058,Presidente,ELEITO,4882
2014,2,AC,1007,Presidente,NÃO ELEITO,3558
2014,2,AC,1007,Presidente,ELEITO,1833
2014,2,AC,1015,Presidente,NÃO ELEITO,3496
2014,2,AC,1015,Presidente,ELEITO,1462
2014,2,AC,1074,Presidente,NÃO ELEITO,21388
2014,2,AC,1074,Presidente,ELEITO,13506
2014,2,AC,1112,Presidente,NÃO ELEITO,4984
2014,2,AC,1112,Presidente,ELEITO,2529
2014,2,AC,1139,Presidente,NÃO ELEITO,4934
2014,2,AC,1139,Presidente,ELEITO,7333
2014,2,AC,1104,Presidente,NÃO ELEITO,1232
2014,2,AC,1104,Presidente,ELEITO,1552
2014,2,AC,1554,Presidente,NÃO ELEITO,1981
2014,2,AC,1554,Presidente,ELEITO,1764
2014,2,AC,1040,Presidente,NÃO ELEITO,2764
2014,2,AC,1040,Presidente,ELEITO,2997
2014,2,AC,1090,Presidente,NÃO ELEITO,3413
2014,2,AC,1090,Presidente,ELEITO,3900
2014,2,AC,1511,Presidente,NÃO ELEITO,5965
2014,2,AC,1511,Presidente,ELEITO,2868
2014,2,AC,1023,Presidente,NÃO ELEITO,5279
2014,2,AC,1023,Presidente,ELEITO,3152
2014,2,AC,1066,Presidente,NÃO ELEITO,1775
2014,2,AC,1066,Presidente,ELEITO,1777
2014,2,AC,1392,Presidente,NÃO ELEITO,147
2014,2,AC,1392,Presidente,NÃO ELEITO,39838
2014,2,AC,1392,Presidente,ELEITO,18860
2014,2,AC,1392,Presidente,ELEITO,60
2014,2,AC,1392,Presidente,NÃO ELEITO,50510
2014,2,AC,1392,Presidente,ELEITO,22775
2014,2,AC,1392,Presidente,NÃO ELEITO,44748
2014,2,AC,1392,Presidente,ELEITO,18226
2014,2,AC,1082,Presidente,NÃO ELEITO,3562
2014,2,AC,1082,Presidente,ELEITO,2782
2014,2,AC,1031,Presidente,NÃO ELEITO,693
2014,2,AC,1031,Presidente,ELEITO,852
2014,2,AC,1457,Presidente,NÃO ELEITO,10951
2014,2,AC,1457,Presidente,ELEITO,5380
2014,2,AC,1538,Presidente,NÃO ELEITO,8493
2014,2,AC,1538,Presidente,ELEITO,3836
2014,2,AC,1473,Presidente,NÃO ELEITO,6054
2014,2,AC,1473,Presidente,ELEITO,8366
2014,2,AC,1490,Presidente,NÃO ELEITO,4167
2014,2,AC,1490,Presidente,ELEITO,4114
2014,2,AL,27030,Presidente,NÃO ELEITO,2559
2014,2,AL,27030,Presidente,ELEITO,5452
2014,2,AL,27057,Presidente,NÃO ELEITO,24139
2014,2,AL,27057,Presidente,ELEITO,41040
2014,2,AL,27057,Presidente,NÃO ELEITO,17223
2014,2,AL,27057,Presidente,ELEITO,22595
2014,2,AL,27073,Presidente,NÃO ELEITO,7598
2014,2,AL,27073,Presidente,ELEITO,12895
2014,2,AL,27090,Presidente,NÃO ELEITO,2465
2014,2,AL,27090,Presidente,ELEITO,4832
2014,2,AL,27111,Presidente,NÃO ELEITO,2133
2014,2,AL,27111,Presidente,ELEITO,2334
2014,2,AL,27138,Presidente,NÃO ELEITO,2029
2014,2,AL,27138,Presidente,ELEITO,6389
2014,2,AL,27170,Presidente,NÃO ELEITO,563
2014,2,AL,27170,Presidente,ELEITO,2689
2014,2,AL,27154,Presidente,NÃO ELEITO,1024
2014,2,AL,27154,Presidente,ELEITO,2174
2014,2,AL,27197,Presidente,NÃO ELEITO,5008
2014,2,AL,27197,Presidente,ELEITO,8306
2014,2,AL,27219,Presidente,NÃO ELEITO,1764
2014,2,AL,27219,Presidente,ELEITO,3205
2014,2,AL,27235,Presidente,NÃO ELEITO,1279
2014,2,AL,27235,Presidente,ELEITO,3977
2014,2,AL,27251,Presidente,NÃO ELEITO,4426
2014,2,AL,27251,Presidente,ELEITO,5009
2014,2,AL,27081,Presidente,NÃO ELEITO,1114
2014,2,AL,27081,Presidente,ELEITO,2176
2014,2,AL,27278,Presidente,NÃO ELEITO,5284
2014,2,AL,27278,Presidente,ELEITO,9741
2014,2,AL,27294,Presidente,NÃO ELEITO,844
2014,2,AL,27294,Presidente,ELEITO,4802
2014,2,AL,27316,Presidente,NÃO ELEITO,934
2014,2,AL,27316,Presidente,ELEITO,7265
2014,2,AL,27332,Presidente,NÃO ELEITO,3332
2014,2,AL,27332,Presidente,ELEITO,5326
2014,2,AL,27359,Presidente,NÃO ELEITO,684
2014,2,AL,27359,Presidente,ELEITO,3498
2014,2,AL,27375,Presidente,NÃO ELEITO,952
2014,2,AL,27375,Presidente,ELEITO,2810
2014,2,AL,27391,Presidente,NÃO ELEITO,964
2014,2,AL,27391,Presidente,ELEITO,4986
2014,2,AL,27413,Presidente,NÃO ELEITO,4602
2014,2,AL,27413,Presidente,ELEITO,4357
2014,2,AL,27430,Presidente,NÃO ELEITO,1154
2014,2,AL,27430,Presidente,ELEITO,2181
2014,2,AL,27456,Presidente,NÃO ELEITO,14774
2014,2,AL,27456,Presidente,ELEITO,12319
2014,2,AL,28894,Presidente,NÃO ELEITO,2024
2014,2,AL,28894,Presidente,ELEITO,10397
2014,2,AL,27472,Presidente,NÃO ELEITO,3871
2014,2,AL,27472,Presidente,ELEITO,21827
2014,2,AL,27499,Presidente,NÃO ELEITO,1242
2014,2,AL,27499,Presidente,ELEITO,4306
2014,2,AL,27049,Presidente,NÃO ELEITO,1235
2014,2,AL,27049,Presidente,ELEITO,6268
2014,2,AL,27510,Presidente,NÃO ELEITO,2006
2014,2,AL,27510,Presidente,ELEITO,9865
2014,2,AL,27537,Presidente,NÃO ELEITO,844
2014,2,AL,27537,Presidente,ELEITO,1327
2014,2,AL,27553,Presidente,NÃO ELEITO,3579
2014,2,AL,27553,Presidente,ELEITO,1934
2014,2,AL,27570,Presidente,NÃO ELEITO,2116
2014,2,AL,27570,Presidente,ELEITO,15217
2014,2,AL,27596,Presidente,NÃO ELEITO,3439
2014,2,AL,27596,Presidente,ELEITO,3574
2014,2,AL,27618,Presidente,NÃO ELEITO,1648
2014,2,AL,27618,Presidente,ELEITO,10945
2014,2,AL,27634,Presidente,NÃO ELEITO,2794
2014,2,AL,27634,Presidente,ELEITO,9189
2014,2,AL,27650,Presidente,NÃO ELEITO,879
2014,2,AL,27650,Presidente,ELEITO,7072
2014,2,AL,27677,Presidente,NÃO ELEITO,596
2014,2,AL,27677,Presidente,ELEITO,2626
2014,2,AL,27693,Presidente,NÃO ELEITO,1151
2014,2,AL,27693,Presidente,ELEITO,2132
2014,2,AL,27715,Presidente,NÃO ELEITO,2505
2014,2,AL,27715,Presidente,ELEITO,1489
2014,2,AL,27731,Presidente,NÃO ELEITO,662
2014,2,AL,27731,Presidente,ELEITO,2461
2014,2,AL,27065,Presidente,NÃO ELEITO,1850
2014,2,AL,27065,Presidente,ELEITO,3170
2014,2,AL,27758,Presidente,NÃO ELEITO,2935
2014,2,AL,27758,Presidente,ELEITO,5653
2014,2,AL,27774,Presidente,NÃO ELEITO,1426
2014,2,AL,27774,Presidente,ELEITO,1007
2014,2,AL,27790,Presidente,NÃO ELEITO,3892
2014,2,AL,27790,Presidente,ELEITO,8443
2014,2,AL,27812,Presidente,NÃO ELEITO,2333
2014,2,AL,27812,Presidente,ELEITO,7774
2014,2,AL,27839,Presidente,NÃO ELEITO,2661
2014,2,AL,27839,Presidente,ELEITO,9069
2014,2,AL,27855,Presidente,NÃO ELEITO,107
2014,2,AL,27855,Presidente,NÃO ELEITO,42954
2014,2,AL,27855,Presidente,ELEITO,65
2014,2,AL,27855,Presidente,ELEITO,34620
2014,2,AL,27855,Presidente,NÃO ELEITO,203
2014,2,AL,27855,Presidente,NÃO ELEITO,61880
2014,2,AL,27855,Presidente,ELEITO,51856
2014,2,AL,27855,Presidente,ELEITO,94
2014,2,AL,27855,Presidente,NÃO ELEITO,40795
2014,2,AL,27855,Presidente,ELEITO,51494
2014,2,AL,27855,Presidente,NÃO ELEITO,68173
2014,2,AL,27855,Presidente,ELEITO,85347
2014,2,AL,27871,Presidente,NÃO ELEITO,2736
2014,2,AL,27871,Presidente,ELEITO,6952
2014,2,AL,27979,Presidente,NÃO ELEITO,539
2014,2,AL,27979,Presidente,ELEITO,1655
2014,2,AL,27898,Presidente,NÃO ELEITO,8245
2014,2,AL,27898,Presidente,ELEITO,4946
2014,2,AL,27910,Presidente,NÃO ELEITO,1372
2014,2,AL,27910,Presidente,ELEITO,3748
2014,2,AL,27936,Presidente,NÃO ELEITO,11613
2014,2,AL,27936,Presidente,ELEITO,11840
2014,2,AL,27952,Presidente,NÃO ELEITO,2468
2014,2,AL,27952,Presidente,ELEITO,4486
2014,2,AL,27995,Presidente,NÃO ELEITO,1546
2014,2,AL,27995,Presidente,ELEITO,9243
2014,2,AL,28010,Presidente,NÃO ELEITO,6011
2014,2,AL,28010,Presidente,ELEITO,5838
2014,2,AL,28037,Presidente,NÃO ELEITO,3404
2014,2,AL,28037,Presidente,ELEITO,5330
2014,2,AL,28053,Presidente,NÃO ELEITO,614
2014,2,AL,28053,Presidente,ELEITO,2265
2014,2,AL,28070,Presidente,NÃO ELEITO,758
2014,2,AL,28070,Presidente,ELEITO,3078
2014,2,AL,28096,Presidente,NÃO ELEITO,5772
2014,2,AL,28096,Presidente,ELEITO,7262
2014,2,AL,28118,Presidente,NÃO ELEITO,2944
2014,2,AL,28118,Presidente,ELEITO,2871
2014,2,AL,28134,Presidente,NÃO ELEITO,4466
2014,2,AL,28134,Presidente,ELEITO,5263
2014,2,AL,28150,Presidente,NÃO ELEITO,375
2014,2,AL,28150,Presidente,ELEITO,4170
2014,2,AL,28177,Presidente,NÃO ELEITO,343
2014,2,AL,28177,Presidente,ELEITO,2511
2014,2,AL,28193,Presidente,NÃO ELEITO,1410
2014,2,AL,28193,Presidente,ELEITO,4266
2014,2,AL,28215,Presidente,NÃO ELEITO,1052
2014,2,AL,28215,Presidente,ELEITO,4421
2014,2,AL,28231,Presidente,NÃO ELEITO,548
2014,2,AL,28231,Presidente,ELEITO,2239
2014,2,AL,28258,Presidente,NÃO ELEITO,10210
2014,2,AL,28258,Presidente,ELEITO,25643
2014,2,AL,27022,Presidente,NÃO ELEITO,562
2014,2,AL,27022,Presidente,ELEITO,4991
2014,2,AL,27006,Presidente,NÃO ELEITO,2700
2014,2,AL,27006,Presidente,ELEITO,3589
2014,2,AL,28290,Presidente,NÃO ELEITO,2262
2014,2,AL,28290,Presidente,ELEITO,5043
2014,2,AL,28312,Presidente,NÃO ELEITO,1285
2014,2,AL,28312,Presidente,ELEITO,2889
2014,2,AL,28339,Presidente,NÃO ELEITO,8753
2014,2,AL,28339,Presidente,ELEITO,19536
2014,2,AL,28355,Presidente,NÃO ELEITO,2109
2014,2,AL,28355,Presidente,ELEITO,6218
2014,2,AL,28371,Presidente,NÃO ELEITO,7947
2014,2,AL,28371,Presidente,ELEITO,9456
2014,2,AL,28398,Presidente,NÃO ELEITO,489
2014,2,AL,28398,Presidente,ELEITO,1200
2014,2,AL,28410,Presidente,NÃO ELEITO,1042
2014,2,AL,28410,Presidente,ELEITO,10556
2014,2,AL,28452,Presidente,NÃO ELEITO,8977
2014,2,AL,28452,Presidente,ELEITO,3722
2014,2,AL,28479,Presidente,NÃO ELEITO,2389
2014,2,AL,28479,Presidente,ELEITO,1824
2014,2,AL,28495,Presidente,NÃO ELEITO,1889
2014,2,AL,28495,Presidente,ELEITO,8313
2014,2,AL,28436,Presidente,NÃO ELEITO,834
2014,2,AL,28436,Presidente,ELEITO,5870
2014,2,AL,28274,Presidente,NÃO ELEITO,2411
2014,2,AL,28274,Presidente,ELEITO,9440
2014,2,AL,28517,Presidente,NÃO ELEITO,1667
2014,2,AL,28517,Presidente,ELEITO,4985
2014,2,AL,28533,Presidente,NÃO ELEITO,13884
2014,2,AL,28533,Presidente,ELEITO,23450
2014,2,AL,28550,Presidente,NÃO ELEITO,1074
2014,2,AL,28550,Presidente,ELEITO,1785
2014,2,AL,28576,Presidente,NÃO ELEITO,1200
2014,2,AL,28576,Presidente,ELEITO,2858
2014,2,AL,28592,Presidente,NÃO ELEITO,4412
2014,2,AL,28592,Presidente,ELEITO,17188
2014,2,AL,28614,Presidente,NÃO ELEITO,1498
2014,2,AL,28614,Presidente,ELEITO,3954
2014,2,AL,28770,Presidente,NÃO ELEITO,2386
2014,2,AL,28770,Presidente,ELEITO,4626
2014,2,AL,28916,Presidente,NÃO ELEITO,970
2014,2,AL,28916,Presidente,ELEITO,4910
2014,2,AL,28630,Presidente,NÃO ELEITO,821
2014,2,AL,28630,Presidente,ELEITO,3019
2014,2,AL,28657,Presidente,NÃO ELEITO,5162
2014,2,AL,28657,Presidente,ELEITO,6540
2014,2,AL,28673,Presidente,NÃO ELEITO,2215
2014,2,AL,28673,Presidente,ELEITO,11049
2014,2,AL,28690,Presidente,NÃO ELEITO,7159
2014,2,AL,28690,Presidente,ELEITO,7870
2014,2,AL,28711,Presidente,NÃO ELEITO,16827
2014,2,AL,28711,Presidente,ELEITO,10057
2014,2,AL,28738,Presidente,NÃO ELEITO,2163
2014,2,AL,28738,Presidente,ELEITO,1763
2014,2,AL,28754,Presidente,NÃO ELEITO,4096
2014,2,AL,28754,Presidente,ELEITO,12849
2014,2,AL,28797,Presidente,NÃO ELEITO,811
2014,2,AL,28797,Presidente,ELEITO,2627
2014,2,AL,28819,Presidente,NÃO ELEITO,3147
2014,2,AL,28819,Presidente,ELEITO,6078
2014,2,AL,28932,Presidente,NÃO ELEITO,8176
2014,2,AL,28932,Presidente,ELEITO,10358
2014,2,AL,28835,Presidente,NÃO ELEITO,1852
2014,2,AL,28835,Presidente,ELEITO,9164
2014,2,AL,28851,Presidente,NÃO ELEITO,11032
2014,2,AL,28851,Presidente,ELEITO,19456
2014,2,AL,28878,Presidente,NÃO ELEITO,5616
2014,2,AL,28878,Presidente,ELEITO,7889
2014,2,AL,27014,Presidente,NÃO ELEITO,1431
2014,2,AL,27014,Presidente,ELEITO,8717
2014,2,AM,2895,Presidente,NÃO ELEITO,1350
2014,2,AM,2895,Presidente,ELEITO,4894
2014,2,AM,2917,Presidente,NÃO ELEITO,818
2014,2,AM,2917,Presidente,ELEITO,2695
2014,2,AM,2933,Presidente,NÃO ELEITO,1035
2014,2,AM,2933,Presidente,ELEITO,3503
2014,2,AM,2038,Presidente,NÃO ELEITO,2050
2014,2,AM,2038,Presidente,ELEITO,3930
2014,2,AM,2003,Presidente,NÃO ELEITO,1913
2014,2,AM,2003,Presidente,ELEITO,3845
2014,2,AM,2054,Presidente,NÃO ELEITO,1531
2014,2,AM,2054,Presidente,ELEITO,2596
2014,2,AM,2070,Presidente,NÃO ELEITO,2631
2014,2,AM,2070,Presidente,ELEITO,11482
2014,2,AM,2097,Presidente,NÃO ELEITO,2401
2014,2,AM,2097,Presidente,ELEITO,2541
2014,2,AM,2119,Presidente,NÃO ELEITO,1213
2014,2,AM,2119,Presidente,ELEITO,9390
2014,2,AM,2135,Presidente,NÃO ELEITO,1732
2014,2,AM,2135,Presidente,ELEITO,11457
2014,2,AM,2950,Presidente,NÃO ELEITO,1005
2014,2,AM,2950,Presidente,ELEITO,5957
2014,2,AM,2976,Presidente,NÃO ELEITO,806
2014,2,AM,2976,Presidente,ELEITO,5252
2014,2,AM,2151,Presidente,NÃO ELEITO,4043
2014,2,AM,2151,Presidente,ELEITO,8287
2014,2,AM,2178,Presidente,NÃO ELEITO,2045
2014,2,AM,2178,Presidente,ELEITO,9690
2014,2,AM,2992,Presidente,NÃO ELEITO,594
2014,2,AM,2992,Presidente,ELEITO,3930
2014,2,AM,2194,Presidente,NÃO ELEITO,987
2014,2,AM,2194,Presidente,ELEITO,3393
2014,2,AM,2216,Presidente,NÃO ELEITO,2099
2014,2,AM,2216,Presidente,ELEITO,8769
2014,2,AM,2232,Presidente,NÃO ELEITO,2533
2014,2,AM,2232,Presidente,ELEITO,10546
2014,2,AM,2046,Presidente,NÃO ELEITO,1941
2014,2,AM,2046,Presidente,ELEITO,7536
2014,2,AM,2259,Presidente,NÃO ELEITO,9776
2014,2,AM,2259,Presidente,ELEITO,19740
2014,2,AM,2275,Presidente,NÃO ELEITO,1765
2014,2,AM,2275,Presidente,ELEITO,6930
2014,2,AM,2291,Presidente,NÃO ELEITO,2550
2014,2,AM,2291,Presidente,ELEITO,8500
2014,2,AM,2313,Presidente,NÃO ELEITO,943
2014,2,AM,2313,Presidente,ELEITO,5383
2014,2,AM,2330,Presidente,NÃO ELEITO,1222
2014,2,AM,2330,Presidente,ELEITO,7780
2014,2,AM,2020,Presidente,NÃO ELEITO,1313
2014,2,AM,2020,Presidente,ELEITO,3478
2014,2,AM,2356,Presidente,NÃO ELEITO,4383
2014,2,AM,2356,Presidente,ELEITO,13317
2014,2,AM,2399,Presidente,NÃO ELEITO,875
2014,2,AM,2399,Presidente,ELEITO,5018
2014,2,AM,98353,Presidente,NÃO ELEITO,3680
2014,2,AM,98353,Presidente,ELEITO,13649
2014,2,AM,2410,Presidente,NÃO ELEITO,11092
2014,2,AM,2410,Presidente,ELEITO,31335
2014,2,AM,98370,Presidente,NÃO ELEITO,1240
2014,2,AM,98370,Presidente,ELEITO,2602
2014,2,AM,2437,Presidente,NÃO ELEITO,1050
2014,2,AM,2437,Presidente,ELEITO,3730
2014,2,AM,2453,Presidente,NÃO ELEITO,781
2014,2,AM,2453,Presidente,ELEITO,1780
2014,2,AM,2470,Presidente,NÃO ELEITO,1463
2014,2,AM,2470,Presidente,ELEITO,2461
2014,2,AM,2496,Presidente,NÃO ELEITO,882
2014,2,AM,2496,Presidente,ELEITO,5682
2014,2,AM,2518,Presidente,NÃO ELEITO,2423
2014,2,AM,2518,Presidente,ELEITO,10676
2014,2,AM,2534,Presidente,NÃO ELEITO,11972
2014,2,AM,2534,Presidente,ELEITO,28182
2014,2,AM,98396,Presidente,NÃO ELEITO,1110
2014,2,AM,98396,Presidente,ELEITO,6608
2014,2,AM,2550,Presidente,NÃO ELEITO,53438
2014,2,AM,2550,Presidente,ELEITO,40746
2014,2,AM,2550,Presidente,NÃO ELEITO,27984
2014,2,AM,2550,Presidente,ELEITO,20447
2014,2,AM,2550,Presidente,NÃO ELEITO,20900
2014,2,AM,2550,Presidente,ELEITO,34001
2014,2,AM,2550,Presidente,NÃO ELEITO,24059
2014,2,AM,2550,Presidente,ELEITO,29649
2014,2,AM,2550,Presidente,NÃO ELEITO,32071
2014,2,AM,2550,Presidente,NÃO ELEITO,735
2014,2,AM,2550,Presidente,ELEITO,367
2014,2,AM,2550,Presidente,ELEITO,37159
2014,2,AM,2550,Presidente,NÃO ELEITO,29747
2014,2,AM,2550,Presidente,ELEITO,33296
2014,2,AM,2550,Presidente,NÃO ELEITO,36703
2014,2,AM,2550,Presidente,ELEITO,46181
2014,2,AM,2550,Presidente,NÃO ELEITO,33715
2014,2,AM,2550,Presidente,ELEITO,56536
2014,2,AM,2550,Presidente,NÃO ELEITO,30117
2014,2,AM,2550,Presidente,ELEITO,36830
2014,2,AM,2550,Presidente,NÃO ELEITO,21732
2014,2,AM,2550,Presidente,ELEITO,30110
2014,2,AM,2550,Presidente,NÃO ELEITO,22692
2014,2,AM,2550,Presidente,ELEITO,33795
2014,2,AM,2550,Presidente,NÃO ELEITO,38253
2014,2,AM,2550,Presidente,ELEITO,73603
2014,2,AM,2550,Presidente,NÃO ELEITO,37263
2014,2,AM,2550,Presidente,ELEITO,56884
2014,2,AM,2577,Presidente,NÃO ELEITO,4446
2014,2,AM,2577,Presidente,ELEITO,12273
2014,2,AM,2593,Presidente,NÃO ELEITO,570
2014,2,AM,2593,Presidente,ELEITO,4634
2014,2,AM,2615,Presidente,NÃO ELEITO,2951
2014,2,AM,2615,Presidente,ELEITO,15630
2014,2,AM,2631,Presidente,NÃO ELEITO,1723
2014,2,AM,2631,Presidente,ELEITO,6631
2014,2,AM,2658,Presidente,NÃO ELEITO,1656
2014,2,AM,2658,Presidente,ELEITO,8104
2014,2,AM,2011,Presidente,NÃO ELEITO,1736
2014,2,AM,2011,Presidente,ELEITO,3876
2014,2,AM,2674,Presidente,NÃO ELEITO,1151
2014,2,AM,2674,Presidente,ELEITO,5464
2014,2,AM,2690,Presidente,NÃO ELEITO,9011
2014,2,AM,2690,Presidente,ELEITO,32693
2014,2,AM,2712,Presidente,NÃO ELEITO,1341
2014,2,AM,2712,Presidente,ELEITO,3912
2014,2,AM,98418,Presidente,NÃO ELEITO,3148
2014,2,AM,98418,Presidente,ELEITO,9676
2014,2,AM,98434,Presidente,NÃO ELEITO,2562
2014,2,AM,98434,Presidente,ELEITO,6511
2014,2,AM,2372,Presidente,NÃO ELEITO,1203
2014,2,AM,2372,Presidente,ELEITO,2428
2014,2,AM,2739,Presidente,NÃO ELEITO,1937
2014,2,AM,2739,Presidente,ELEITO,6263
2014,2,AM,2771,Presidente,NÃO ELEITO,584
2014,2,AM,2771,Presidente,ELEITO,3891
2014,2,AM,2836,Presidente,NÃO ELEITO,3052
2014,2,AM,2836,Presidente,ELEITO,13721
2014,2,AM,2755,Presidente,NÃO ELEITO,1969
2014,2,AM,2755,Presidente,ELEITO,8816
2014,2,AM,98450,Presidente,NÃO ELEITO,928
2014,2,AM,98450,Presidente,ELEITO,2709
2014,2,AM,98477,Presidente,NÃO ELEITO,4449
2014,2,AM,98477,Presidente,ELEITO,14730
2014,2,AM,2798,Presidente,NÃO ELEITO,1601
2014,2,AM,2798,Presidente,ELEITO,5058
2014,2,AM,2810,Presidente,NÃO ELEITO,5839
2014,2,AM,2810,Presidente,ELEITO,18925
2014,2,AM,98515,Presidente,NÃO ELEITO,1078
2014,2,AM,98515,Presidente,ELEITO,4669
2014,2,AM,98493,Presidente,NÃO ELEITO,985
2014,2,AM,98493,Presidente,ELEITO,3796
2014,2,AM,2852,Presidente,NÃO ELEITO,1016
2014,2,AM,2852,Presidente,ELEITO,6406
2014,2,AM,2879,Presidente,NÃO ELEITO,953
2014,2,AM,2879,Presidente,ELEITO,6493
2014,2,AP,6017,Presidente,NÃO ELEITO,1038
2014,2,AP,6017,Presidente,ELEITO,3025
2014,2,AP,6033,Presidente,NÃO ELEITO,1639
2014,2,AP,6033,Presidente,ELEITO,3339
2014,2,AP,6068,Presidente,NÃO ELEITO,687
2014,2,AP,6068,Presidente,ELEITO,1888
2014,2,AP,6114,Presidente,NÃO ELEITO,1403
2014,2,AP,6114,Presidente,ELEITO,2370
2014,2,AP,6041,Presidente,NÃO ELEITO,832
2014,2,AP,6041,Presidente,ELEITO,2329
2014,2,AP,6130,Presidente,NÃO ELEITO,6541
2014,2,AP,6130,Presidente,ELEITO,13612
2014,2,AP,6050,Presidente,NÃO ELEITO,56795
2014,2,AP,6050,Presidente,ELEITO,71290
2014,2,AP,6050,Presidente,NÃO ELEITO,35927
2014,2,AP,6050,Presidente,NÃO ELEITO,116
2014,2,AP,6050,Presidente,ELEITO,95
2014,2,AP,6050,Presidente,ELEITO,58949
2014,2,AP,6076,Presidente,NÃO ELEITO,2375
2014,2,AP,6076,Presidente,ELEITO,7672
2014,2,AP,6092,Presidente,NÃO ELEITO,3420
2014,2,AP,6092,Presidente,ELEITO,6818
2014,2,AP,6084,Presidente,NÃO ELEITO,1608
2014,2,AP,6084,Presidente,ELEITO,4024
2014,2,AP,6025,Presidente,NÃO ELEITO,2470
2014,2,AP,6025,Presidente,ELEITO,6521
2014,2,AP,6009,Presidente,NÃO ELEITO,473
2014,2,AP,6009,Presidente,ELEITO,1511
2014,2,AP,6157,Presidente,NÃO ELEITO,23741
2014,2,AP,6157,Presidente,ELEITO,33218
2014,2,AP,6106,Presidente,NÃO ELEITO,923
2014,2,AP,6106,Presidente,ELEITO,1528
2014,2,AP,6173,Presidente,NÃO ELEITO,1492
2014,2,AP,6173,Presidente,ELEITO,3972
2014,2,AP,6122,Presidente,NÃO ELEITO,1300
2014,2,AP,6122,Presidente,ELEITO,5348
2014,2,BA,33030,Presidente,NÃO ELEITO,2156
2014,2,BA,33030,Presidente,ELEITO,7089
2014,2,BA,33014,Presidente,NÃO ELEITO,1481
2014,2,BA,33014,Presidente,ELEITO,3055
2014,2,BA,33057,Presidente,NÃO ELEITO,2190
2014,2,BA,33057,Presidente,ELEITO,5140
2014,2,BA,33065,Presidente,NÃO ELEITO,1369
2014,2,BA,33065,Presidente,ELEITO,6809
2014,2,BA,33111,Presidente,NÃO ELEITO,630
2014,2,BA,33111,Presidente,ELEITO,2061
2014,2,BA,33138,Presidente,NÃO ELEITO,11164
2014,2,BA,33138,Presidente,ELEITO,24149
2014,2,BA,33138,Presidente,NÃO ELEITO,15086
2014,2,BA,33138,Presidente,ELEITO,26186
2014,2,BA,33154,Presidente,NÃO ELEITO,2426
2014,2,BA,33154,Presidente,ELEITO,8653
2014,2,BA,33170,Presidente,NÃO ELEITO,1047
2014,2,BA,33170,Presidente,ELEITO,2203
2014,2,BA,33197,Presidente,NÃO ELEITO,6958
2014,2,BA,33197,Presidente,ELEITO,10853
2014,2,BA,33219,Presidente,NÃO ELEITO,3161
2014,2,BA,33219,Presidente,ELEITO,9847
2014,2,BA,30716,Presidente,NÃO ELEITO,1358
2014,2,BA,30716,Presidente,ELEITO,6776
2014,2,BA,33235,Presidente,NÃO ELEITO,4570
2014,2,BA,33235,Presidente,ELEITO,8004
2014,2,BA,33251,Presidente,NÃO ELEITO,781
2014,2,BA,33251,Presidente,ELEITO,5441
2014,2,BA,33260,Presidente,NÃO ELEITO,1058
2014,2,BA,33260,Presidente,ELEITO,7695
2014,2,BA,33278,Presidente,NÃO ELEITO,1182
2014,2,BA,33278,Presidente,ELEITO,7695
2014,2,BA,33294,Presidente,NÃO ELEITO,1097
2014,2,BA,33294,Presidente,ELEITO,5274
2014,2,BA,33316,Presidente,NÃO ELEITO,1682
2014,2,BA,33316,Presidente,ELEITO,5305
2014,2,BA,33332,Presidente,NÃO ELEITO,1100
2014,2,BA,33332,Presidente,ELEITO,6863
2014,2,BA,33359,Presidente,NÃO ELEITO,1411
2014,2,BA,33359,Presidente,ELEITO,4117
2014,2,BA,33375,Presidente,NÃO ELEITO,2801
2014,2,BA,33375,Presidente,ELEITO,5872
2014,2,BA,33405,Presidente,NÃO ELEITO,1178
2014,2,BA,33405,Presidente,ELEITO,2295
2014,2,BA,33391,Presidente,NÃO ELEITO,1855
2014,2,BA,33391,Presidente,ELEITO,6676
2014,2,BA,33413,Presidente,NÃO ELEITO,4348
2014,2,BA,33413,Presidente,ELEITO,21009
2014,2,BA,33430,Presidente,NÃO ELEITO,1255
2014,2,BA,33430,Presidente,ELEITO,4824
2014,2,BA,30732,Presidente,NÃO ELEITO,1320
2014,2,BA,30732,Presidente,ELEITO,2885
2014,2,BA,33456,Presidente,NÃO ELEITO,1271
2014,2,BA,33456,Presidente,ELEITO,4038
2014,2,BA,33383,Presidente,NÃO ELEITO,1721
2014,2,BA,33383,Presidente,ELEITO,5267
2014,2,BA,33472,Presidente,NÃO ELEITO,1402
2014,2,BA,33472,Presidente,ELEITO,4654
2014,2,BA,33499,Presidente,NÃO ELEITO,1465
2014,2,BA,33499,Presidente,ELEITO,6478
2014,2,BA,33510,Presidente,NÃO ELEITO,4168
2014,2,BA,33510,Presidente,ELEITO,6159
2014,2,BA,33529,Presidente,NÃO ELEITO,1834
2014,2,BA,33529,Presidente,ELEITO,4832
2014,2,BA,33537,Presidente,NÃO ELEITO,3409
